file_name,accuracy
26,0.27501556178026765
30,0.27858504512916277
35,0.2777583255524432
40,0.2839052287581699
45,0.28703703703703703
50,0.28700785869903517
55,0.29086912542794896
60,0.2894880174291939
65,0.29694794584500467
70,0.2971813725490196
