file_name,map
30_k_means,0.23389545992383465
35_k_means,0.23935648708054802
55_k_means,0.2537412669536951
50_k_means,0.2345330799348255
26_k_means,0.22656826729414198
60_k_means,0.26112108852794375
40_k_means,0.23412521927723856
65_k_means,0.25638592688695105
45_k_means,0.2469917420393289
70_k_means,0.247709449623258
