cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster10,3,0,1,18,6,13,14,3,0,1,0,1,5,0,1,2,0,2,7,1,2,1,3,19,11,3
cluster11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cluster12,0,0,4,2,1,21,38,1,0,0,1,5,0,0,0,0,2,5,0,2,0,0,0,16,5,1
cluster39,2,6,0,5,14,38,22,3,3,4,1,9,1,6,2,2,5,0,2,21,11,0,1,23,10,3
cluster14,9,11,0,0,10,2,1,0,2,8,0,0,3,2,0,2,0,5,0,1,0,0,5,13,4,1
cluster15,4,1,0,2,21,17,10,1,3,43,1,24,0,2,11,2,10,1,1,5,2,0,2,48,15,4
cluster16,4,28,2,65,12,15,9,1,2,3,2,0,5,5,1,3,3,3,0,1,3,3,6,25,8,1
cluster17,3,3,1,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,6,3,2,1
cluster32,1,1,1,21,4,3,4,0,0,1,0,0,0,2,0,2,2,1,6,0,0,0,1,9,2,1
cluster33,0,1,0,29,2,9,0,0,0,1,0,0,1,5,0,0,2,0,25,0,2,0,0,18,3,2
cluster30,7,7,1,73,3,33,7,1,1,3,1,11,3,4,0,1,3,2,1,6,14,0,4,22,4,2
cluster31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cluster36,3,0,9,15,5,44,39,11,0,2,0,2,1,0,1,1,1,1,2,3,0,1,0,20,3,1
cluster37,1,9,1,20,6,10,11,1,0,3,0,1,11,4,1,4,2,3,0,3,2,0,2,15,4,2
cluster34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1
cluster35,3,12,0,5,4,4,2,1,1,3,1,2,7,1,1,4,0,5,0,1,0,0,8,6,2,3
cluster9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster38,4,0,2,68,5,21,13,1,2,2,0,0,1,2,0,2,1,0,1,0,3,0,2,11,2,2
cluster49,3,4,0,0,3,2,2,1,1,14,0,0,0,0,0,2,0,4,0,0,0,0,1,15,6,3
cluster13,3,4,0,2,5,0,0,0,1,10,0,1,0,1,0,1,0,2,0,0,1,0,3,11,0,5
cluster43,9,4,0,0,1,0,1,0,0,11,0,0,0,0,1,0,0,3,0,0,1,0,0,6,3,4
cluster42,5,4,1,9,4,0,5,0,0,0,0,0,3,7,1,2,1,1,0,1,2,0,3,12,4,3
cluster41,5,9,1,0,6,11,9,1,5,15,2,8,5,1,6,6,4,1,1,3,4,0,0,23,15,3
cluster40,4,5,2,8,4,21,17,1,0,4,5,56,1,1,0,3,9,2,0,5,6,0,7,43,8,1
cluster47,4,12,0,4,10,2,4,0,0,26,2,2,0,1,1,1,2,4,0,0,1,0,5,26,12,2
cluster46,0,3,0,0,2,0,0,0,2,2,1,0,5,0,1,2,1,2,0,0,0,0,3,6,1,2
cluster45,2,27,0,25,10,11,4,1,1,2,0,5,3,5,1,2,1,2,1,0,7,1,3,25,4,3
cluster44,6,9,0,34,2,24,10,2,0,7,0,3,3,3,0,2,2,2,15,4,8,0,2,25,4,6
cluster29,1,3,1,25,2,5,3,1,0,2,0,1,0,0,1,1,0,0,12,0,0,0,1,18,6,3
cluster28,5,2,0,0,5,1,4,0,3,3,0,1,9,3,0,1,1,4,0,0,0,0,4,12,5,4
cluster21,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
cluster20,4,24,1,9,11,4,6,1,2,16,2,2,2,3,0,5,0,4,1,0,0,0,6,26,19,2
cluster23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster22,2,6,4,1,4,28,19,11,1,6,15,30,4,2,3,3,4,0,0,10,5,0,29,11,3,3
cluster25,0,3,0,2,1,2,0,0,0,6,4,2,1,0,1,1,0,4,1,0,0,0,4,7,4,4
cluster24,8,6,0,1,2,7,6,0,6,43,1,10,1,2,9,6,5,10,0,1,4,0,1,13,11,6
cluster27,0,0,0,32,1,3,3,0,0,1,0,0,0,8,0,0,0,0,0,2,0,0,0,12,1,0
cluster26,4,10,1,18,7,7,5,1,1,3,1,0,4,17,0,3,2,5,0,4,0,1,4,18,4,5
cluster18,1,4,0,6,3,13,4,1,0,2,0,74,1,1,0,2,4,1,0,1,3,0,2,12,1,1
cluster8,3,4,0,0,2,0,2,0,1,7,1,0,0,0,0,1,0,0,0,1,0,0,4,2,2,2
cluster48,1,1,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,3,0,0,0,0,1,3,2,0
cluster19,0,0,0,70,0,2,1,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,7,1,0
cluster2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster0,1,6,1,17,1,15,9,4,0,5,0,4,3,22,2,0,3,2,6,1,0,0,1,25,9,3
cluster1,3,6,1,4,4,0,4,1,2,12,0,0,1,1,1,3,0,2,0,0,0,0,5,8,4,1
cluster6,4,14,0,2,3,1,1,2,5,11,0,1,2,3,1,2,1,6,0,2,3,0,5,15,13,6
cluster7,2,1,0,0,3,1,1,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,2,3,2,0
cluster4,8,17,1,0,9,10,2,1,5,25,4,2,0,0,3,4,2,11,1,1,3,0,7,21,22,8
cluster5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
