cluster,category,score
cluster39,autos_and_vehicles,0.17857142857142858
cluster54,travel,0.22857142857142856
cluster50,default_category,0.3695652173913043
cluster51,citizen_journalism,0.35135135135135137
cluster52,travel,0.18181818181818182
cluster53,gaming,0.15942028985507245
cluster10,autos_and_vehicles,0.20754716981132076
cluster11,conferences_and_other_events,0.2676056338028169
cluster12,travel,0.21052631578947367
cluster13,food_and_drink,0.18433179723502305
cluster14,citizen_journalism,0.15441176470588236
cluster15,food_and_drink,0.2554347826086957
cluster16,citizen_journalism,0.19444444444444445
cluster17,citizen_journalism,0.704225352112676
cluster32,citizen_journalism,0.23529411764705882
cluster19,school_and_education,0.1643835616438356
cluster30,travel,0.25
cluster31,citizen_journalism,0.7758620689655172
cluster36,food_and_drink,0.35
cluster37,autos_and_vehicles,0.30120481927710846
cluster34,default_category,0.3780487804878049
cluster35,food_and_drink,0.38461538461538464
cluster38,travel,0.21568627450980393
cluster49,citizen_journalism,0.3248407643312102
cluster48,conferences_and_other_events,0.19658119658119658
cluster43,travel,0.3333333333333333
cluster42,travel,0.19117647058823528
cluster41,music_and_entertainment,0.2727272727272727
cluster40,food_and_drink,0.45
cluster47,technology,0.3194444444444444
cluster46,citizen_journalism,0.2857142857142857
cluster45,school_and_education,0.25
cluster44,citizen_journalism,0.5833333333333334
cluster29,autos_and_vehicles,0.1597222222222222
cluster28,health,0.6979166666666666
cluster21,citizen_journalism,0.4305555555555556
cluster20,travel,0.21428571428571427
cluster23,travel,0.1728395061728395
cluster22,travel,0.1810344827586207
cluster25,literature,0.17142857142857143
cluster24,default_category,0.24050632911392406
cluster27,travel,0.1388888888888889
cluster26,travel,0.26666666666666666
cluster18,food_and_drink,0.375
cluster8,citizen_journalism,0.3275862068965517
cluster9,autos_and_vehicles,0.19791666666666666
cluster33,citizen_journalism,0.6216216216216216
cluster2,travel,0.16964285714285715
cluster3,conferences_and_other_events,0.2692307692307692
cluster0,conferences_and_other_events,0.10526315789473684
cluster1,default_category,0.10982658959537572
cluster6,travel,1.0
cluster7,literature,0.3157894736842105
cluster4,travel,0.2
cluster5,school_and_education,0.24390243902439024
