file_name,accuracy
30_k_means,0.28262138188608776
35_k_means,0.2867160753190165
55_k_means,0.29667561469032055
50_k_means,0.28934212573918455
26_k_means,0.27359554933084346
60_k_means,0.2970841114223467
40_k_means,0.28764978213507625
65_k_means,0.30111072206660444
45_k_means,0.28595743853096794
70_k_means,0.3045537659508248
