cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,3,14,0,170,12,29,8,0,1,1,0,3,25,5,0,4,4,2,0,5,8,1,13,31,6,1
1,3,2,0,20,2,9,12,2,1,3,0,1,0,7,1,4,0,3,2,3,1,0,2,13,2,10
10,1,3,2,81,7,3,2,0,3,0,1,1,2,14,0,1,1,2,12,3,0,0,1,26,4,3
11,9,58,5,6,16,26,14,9,4,38,1,30,2,10,4,12,10,10,2,5,4,0,21,37,21,6
12,1,2,0,1,1,1,2,1,0,3,1,0,0,2,2,0,2,4,7,2,2,0,0,12,4,2
13,11,18,0,48,8,13,10,3,1,8,1,19,5,17,0,2,7,4,0,2,3,0,7,25,5,8
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
15,0,0,0,65,0,0,2,0,3,0,0,0,0,17,0,0,0,0,0,5,0,0,0,10,2,1
16,1,10,0,10,5,2,3,0,0,4,0,0,0,1,0,1,1,0,15,1,1,0,2,15,11,6
17,2,6,1,8,5,16,14,4,1,6,15,8,1,0,1,3,2,0,0,6,13,0,1,17,4,1
18,10,11,1,3,14,8,9,2,7,46,0,2,5,2,5,6,2,6,11,2,3,0,11,36,37,6
19,7,4,12,30,18,77,53,3,2,4,3,11,22,13,2,1,12,3,0,7,23,5,6,43,7,2
2,3,6,3,2,12,4,2,2,2,23,1,0,0,5,4,1,0,15,0,0,1,0,6,17,15,0
20,4,3,0,0,1,3,1,0,0,10,1,0,0,1,0,0,0,1,0,0,2,0,2,8,5,2
21,4,1,1,3,6,18,14,1,1,9,3,2,1,3,2,1,4,2,3,2,2,1,2,30,10,4
22,9,10,0,33,14,19,15,4,3,5,3,1,7,15,1,13,2,8,6,3,1,0,6,33,8,3
23,7,20,3,10,6,56,32,7,2,11,1,22,4,3,4,8,7,8,1,13,6,0,7,51,17,5
24,3,1,0,5,8,13,10,0,2,19,4,12,0,3,12,3,2,4,2,4,4,0,1,36,12,6
25,2,33,0,2,4,8,3,2,1,8,1,15,1,1,0,1,4,3,0,3,3,0,4,13,6,9
3,2,16,2,53,11,30,29,1,0,4,9,20,3,5,0,2,3,0,2,7,6,0,11,33,6,5
4,45,35,0,1,33,26,11,7,7,100,2,31,8,4,5,5,4,19,1,4,2,0,24,85,30,15
5,2,9,0,7,6,2,2,0,6,3,1,1,1,0,3,6,0,9,16,1,0,0,10,30,13,7
6,3,8,3,10,3,18,24,2,0,8,0,81,0,0,1,1,3,3,1,3,3,0,4,20,4,4
7,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
8,0,2,1,21,4,9,9,0,1,3,0,1,1,2,2,0,4,1,2,2,0,0,3,17,7,1
9,2,0,4,6,2,17,14,3,2,3,1,2,0,1,2,3,0,3,0,3,1,0,2,22,6,2
