cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,165,266,22,198,155,266,269,14,15,235,17,135,51,98,41,36,84,115,0,51,94,5,116,424,135,107
1,52,200,10,258,48,88,51,8,16,68,519,64,18,75,0,28,38,52,1,6,20,0,79,154,32,102
10,1264,1939,34,563,604,281,303,112,146,1718,16,440,110,186,36,68,55,370,3,29,117,0,666,1620,433,569
11,139,234,94,1065,196,1203,658,45,10,70,33,545,61,282,15,40,225,75,13,110,395,6,105,685,83,38
12,168,123,13,143,66,154,212,18,11,38,21,23,22,28,7,30,20,98,6,4,9,0,51,238,42,18
13,52,38,40,1231,131,229,201,9,12,25,7,13,449,24,16,25,23,3,0,37,104,12,73,354,46,5
14,73,38,1,17,42,84,17,1,6,259,9,6,1,3,18,15,15,55,2,9,6,0,60,196,61,49
15,7,7,0,2,4,4,4,0,0,24,1,0,0,3,0,0,0,3,0,0,3,0,1,15,8,11
16,194,71,23,145,155,327,147,26,26,92,98,18,20,78,9,131,33,76,10,19,12,4,71,363,66,45
17,107,133,4,252,90,265,173,25,23,99,35,50,14,45,11,122,35,81,5,28,23,0,84,280,90,73
18,71,216,3,176,46,85,30,10,15,81,5,22,8,155,1,1,23,29,0,8,45,0,29,153,71,80
19,139,189,1,213,38,96,31,6,11,116,12,25,59,166,0,9,16,17,0,3,47,0,44,119,50,82
2,215,321,67,1048,84,506,426,38,4,200,0,2113,37,257,7,16,150,135,5,20,87,1,114,536,67,172
20,125,284,60,6082,406,1183,867,9,24,61,491,512,392,188,3,84,138,40,10,130,150,6,240,1280,254,146
21,243,692,49,423,308,256,287,54,55,372,80,159,43,122,17,164,65,120,8,37,35,2,289,498,198,177
22,94,198,8,194,125,84,58,6,6,39,4,31,30,76,0,11,18,59,5,14,24,0,31,127,27,93
23,228,971,11,254,158,117,262,17,26,134,2,232,102,167,15,12,84,157,1,30,42,0,65,317,66,174
24,87,128,0,178,21,24,14,2,6,39,0,17,1,133,0,1,21,9,0,1,11,0,26,81,20,69
25,91,131,68,155,99,473,236,33,30,159,40,27,9,40,30,102,22,113,11,43,18,1,114,477,132,36
26,68,213,7,93,67,78,39,12,5,68,10,48,16,49,1,13,18,48,2,1,16,0,45,180,40,106
27,48,137,1,107,46,40,47,7,7,38,7,28,29,41,1,26,30,43,0,11,4,0,20,147,30,88
28,251,268,38,5076,73,536,263,17,2,225,4,398,101,393,3,16,191,210,4,33,33,0,136,719,32,304
29,69,128,1,135,36,52,12,12,10,65,2,18,65,91,0,7,23,21,0,4,31,0,12,63,13,43
3,286,381,49,1859,111,1366,588,9,16,33,57,297,170,534,2,41,296,156,3,55,169,2,106,887,70,56
4,112,451,31,200,183,240,172,21,37,319,12,109,39,83,30,58,50,118,15,26,42,3,119,420,147,116
5,174,504,5,507,72,51,60,5,13,157,15,57,79,286,2,12,33,26,0,9,114,1,37,286,71,122
6,15,76,6,260,128,78,88,1,31,36,1,44,34,14,6,2,30,121,84,34,16,0,46,165,103,68
7,217,94,1,1760,68,195,66,4,0,77,3,31,232,393,1,1,85,11,0,18,69,0,42,419,51,140
8,37,70,10,28,89,30,24,3,25,106,10,5,3,47,11,29,0,132,67,9,5,1,96,263,156,33
9,6,16,8,352,2,33,5,2,48,5,6,2,10,26,2,1,0,9,0,31,6,0,7,81,27,5
