cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,14,153,0,6,29,21,12,7,5,50,1,20,0,8,1,1,7,15,1,0,5,0,9,61,17,27
1,24,7,49,175,21,584,283,5,3,2,3,11,13,17,1,3,57,10,0,15,4,0,8,315,9,2
10,8,5,0,0,1,19,2,0,0,20,6,0,0,0,0,2,0,3,0,0,8,0,8,24,9,2
11,27,31,11,1030,93,136,116,7,5,22,6,8,405,20,10,18,10,2,0,30,84,11,63,199,34,2
12,147,144,29,905,38,335,157,12,3,180,0,1284,25,200,3,8,95,66,5,17,67,0,48,377,25,125
13,69,125,1,131,36,49,11,12,10,65,1,16,65,90,0,7,23,20,0,3,31,0,12,61,13,43
14,56,124,0,84,15,11,12,6,14,92,0,24,2,31,0,3,2,5,0,0,30,0,28,52,27,30
15,14,37,6,194,61,67,78,1,31,26,0,44,34,8,5,2,12,114,56,29,4,0,16,112,76,45
16,57,65,2,88,26,52,19,4,4,27,5,9,8,133,1,0,19,16,0,4,5,0,19,100,45,50
17,42,59,4,211,59,192,114,18,17,14,11,36,11,46,7,64,24,31,1,15,8,0,27,164,36,45
18,84,113,0,170,20,26,11,2,4,37,0,16,1,130,0,0,21,10,0,1,9,0,25,72,17,64
19,68,183,5,166,63,64,44,5,4,35,1,31,30,59,0,9,15,58,3,14,14,0,27,77,16,86
2,34,116,2,3453,81,1048,313,0,2,5,477,188,95,142,1,10,89,7,6,54,118,0,103,713,152,91
20,79,53,4,45,48,68,57,9,4,43,64,12,9,20,4,35,15,22,0,5,7,0,42,119,33,17
21,137,427,7,195,161,77,65,22,27,228,8,61,26,64,7,56,21,68,2,7,15,0,158,284,99,125
22,129,67,5,94,31,81,115,6,9,10,8,8,8,12,0,11,6,50,0,1,9,0,33,129,19,16
23,19,64,12,73,61,337,128,24,16,20,20,15,4,30,5,55,11,37,1,24,4,0,54,188,23,8
24,181,261,19,1581,66,644,268,2,11,14,41,193,124,418,0,27,190,118,3,39,129,1,78,576,40,40
25,74,293,13,107,103,156,85,16,23,204,4,69,31,50,16,29,24,82,4,14,25,1,85,263,81,77
26,63,640,4,66,75,46,114,11,23,94,1,76,72,69,6,2,42,61,0,13,22,0,25,158,45,79
27,18,10,0,2,4,3,4,0,0,28,1,0,0,3,0,0,0,3,0,0,3,0,1,17,13,11
28,4,16,8,349,1,30,4,2,47,6,6,2,10,25,2,1,0,8,0,29,2,0,1,70,21,5
29,46,90,4,44,61,86,64,8,4,137,2,41,12,35,25,1,22,63,0,19,30,0,34,157,75,69
3,220,217,19,633,67,148,166,13,5,70,2,215,45,166,9,13,58,143,2,8,29,0,58,299,18,135
30,16,40,1,125,15,23,26,0,2,66,537,4,0,34,0,20,5,23,0,4,7,0,55,83,28,19
31,46,64,7,2151,283,33,63,0,15,4,12,7,287,34,2,73,30,21,7,61,15,6,88,237,60,36
32,19,28,7,14,60,13,9,2,12,50,4,2,0,35,5,13,0,96,38,4,3,0,50,137,77,10
33,87,17,10,41,49,179,47,9,12,21,25,7,4,53,3,74,14,23,0,12,3,0,26,112,15,1
34,37,192,6,112,35,48,30,10,4,20,4,51,18,38,0,8,18,15,1,0,9,0,20,84,11,59
35,43,124,1,103,44,30,26,7,3,33,2,20,29,36,1,11,28,42,0,11,2,0,11,133,24,78
36,63,69,4,529,38,100,21,4,0,24,5,22,31,140,1,0,28,4,0,8,52,0,11,176,17,50
37,30,79,4,79,53,37,50,5,19,60,38,21,7,18,6,36,2,21,1,10,12,0,53,80,37,21
38,77,296,0,183,45,16,20,2,9,93,9,29,38,93,1,6,10,15,0,6,84,1,22,83,54,65
39,444,1321,8,419,254,139,160,47,62,892,8,338,42,133,7,28,31,244,1,16,72,0,474,762,224,361
4,732,293,17,76,261,97,107,56,62,614,5,54,47,26,27,28,9,88,1,12,23,0,130,690,152,132
40,33,27,33,535,70,246,194,18,9,13,19,33,28,10,7,18,29,6,7,49,210,5,32,177,33,12
41,147,49,0,1236,35,103,39,0,0,50,0,14,191,252,1,1,59,5,0,10,21,0,30,251,36,86
42,85,206,33,546,96,803,277,17,5,37,9,281,24,274,4,15,127,57,5,46,196,0,41,421,24,25
43,25,55,50,151,33,249,287,23,0,30,3,456,37,53,1,8,82,28,1,15,18,1,68,174,21,16
44,22,66,9,12,34,49,46,7,14,124,8,11,0,7,14,19,11,63,0,4,9,0,50,136,35,23
45,15,112,6,45,52,37,20,6,6,37,2,21,8,14,2,11,16,19,0,8,3,0,28,45,23,22
46,32,19,1,3,17,67,6,0,0,196,3,4,0,2,11,5,5,41,0,4,2,0,43,137,37,36
47,27,18,0,8,8,9,20,0,4,29,5,9,0,4,1,14,4,5,0,2,5,0,11,33,13,20
48,147,156,15,250,107,276,220,6,5,47,21,116,77,106,7,23,80,51,0,20,51,2,55,209,44,26
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,110,190,1,333,25,31,42,3,4,63,4,23,53,195,1,7,24,12,0,3,26,0,16,189,16,56
50,16,156,2,97,20,39,12,5,11,63,0,14,2,20,0,2,5,14,0,4,41,0,10,56,30,34
51,42,71,9,57,34,78,98,14,15,29,13,14,12,17,7,19,15,49,4,3,5,0,24,113,25,24
52,46,6,48,65,14,89,64,3,2,23,10,1,5,3,14,28,0,18,4,14,4,1,13,159,75,5
53,99,375,13,200,69,91,219,11,2,43,1,661,16,80,2,11,50,93,0,12,25,0,32,151,44,88
54,52,76,7,87,40,41,29,3,2,26,4,29,14,42,0,12,14,36,1,1,7,0,36,108,19,77
55,52,211,1,108,37,59,23,3,15,103,1,13,2,20,1,8,16,31,2,6,15,0,53,101,42,43
56,66,35,18,105,78,128,93,7,12,139,14,51,25,24,24,26,23,25,32,19,10,5,19,192,81,31
57,93,342,39,160,110,115,149,25,11,130,15,89,16,66,6,73,52,49,3,9,18,1,92,189,67,72
58,16,7,2,26,65,18,10,0,5,4,7,0,0,13,0,6,3,1,2,2,12,0,1,50,11,13
59,3,12,2,15,29,2,5,1,15,22,1,0,5,0,5,22,0,19,3,0,0,3,20,47,21,26
6,76,75,0,37,29,73,61,6,8,88,24,18,4,5,4,55,12,51,1,13,17,0,57,114,54,25
60,6,43,3,9,32,13,13,0,10,33,4,3,0,9,4,11,0,29,24,5,0,1,42,109,48,16
61,30,2,49,429,22,91,492,8,1,4,1,315,11,6,0,0,14,1,0,14,14,0,21,293,29,2
62,81,116,21,96,56,135,148,9,6,73,7,115,11,31,11,32,61,28,0,26,41,4,64,193,60,23
63,83,72,1,135,23,84,18,0,1,25,13,5,56,134,0,6,13,9,0,3,22,0,24,67,23,56
64,0,0,0,0,0,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
7,1,39,0,59,63,11,10,0,0,19,0,0,0,4,0,0,15,7,24,5,12,0,32,58,37,21
8,144,156,25,4485,50,403,158,9,0,171,3,238,74,272,2,6,143,129,3,26,16,0,105,498,20,216
9,40,2,8,51,45,88,52,8,2,29,8,1,1,3,0,9,10,22,6,2,3,1,3,111,10,7
