cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster48,2,4,0,14,7,23,9,0,0,0,0,9,3,9,0,0,6,4,1,1,10,0,1,9,3,2
cluster54,2,0,2,3,2,11,7,0,2,3,1,1,0,1,2,2,0,3,0,1,1,0,1,16,7,2
cluster50,0,1,2,0,1,7,17,2,0,0,0,7,2,1,0,0,3,1,0,0,0,0,0,2,0,0
cluster51,0,0,0,13,0,1,4,1,0,0,0,4,0,8,0,0,1,0,0,0,0,0,0,5,0,0
cluster52,3,4,1,0,7,2,2,0,1,4,0,0,0,1,3,0,0,7,0,0,0,0,4,10,6,0
cluster53,1,5,1,2,5,6,4,2,1,1,11,6,1,0,0,2,1,0,0,6,2,0,0,8,3,1
cluster10,5,33,0,8,7,18,9,0,1,5,1,5,1,3,1,7,4,4,1,4,4,0,13,16,9,0
cluster11,9,1,4,3,5,38,19,8,0,2,0,6,1,2,0,2,7,1,0,7,3,2,1,17,2,2
cluster12,1,2,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,4,3,2
cluster13,7,26,1,3,11,9,4,3,5,40,0,17,4,0,2,1,2,6,1,1,2,0,26,32,10,4
cluster14,3,7,0,21,16,10,7,1,2,2,1,3,3,3,1,15,0,4,0,0,0,0,7,19,8,3
cluster15,17,9,0,0,12,6,4,1,2,47,0,10,1,0,0,2,1,10,0,1,0,0,8,33,14,6
cluster16,2,4,0,14,5,2,7,0,1,1,1,0,0,5,0,4,0,1,1,3,1,0,1,11,3,5
cluster17,0,0,0,50,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,6,1,1
cluster32,2,3,0,12,3,5,3,0,1,2,0,0,0,2,1,1,1,4,1,0,1,0,0,7,2,0
cluster19,2,4,0,2,1,1,1,0,1,4,1,0,3,1,2,6,0,1,12,2,0,0,3,12,11,3
cluster30,0,4,0,8,9,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,2,12,3,4
cluster31,1,3,1,135,5,9,1,0,0,1,0,1,0,0,0,3,1,0,0,1,1,0,0,11,0,0
cluster36,0,1,1,1,2,2,1,0,2,21,0,0,0,4,0,1,0,7,0,0,1,0,3,5,8,0
cluster37,1,25,0,2,2,4,1,2,0,5,0,13,1,1,0,0,3,4,0,2,1,0,1,8,3,4
cluster34,0,0,9,0,0,22,31,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,14,1,0
cluster35,2,1,0,0,1,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,0
cluster38,0,1,1,8,0,8,6,0,1,2,0,1,0,1,2,0,3,1,1,0,0,0,1,11,3,0
cluster49,1,2,0,51,6,19,12,0,0,2,2,7,2,3,0,1,1,1,0,6,7,0,8,22,2,2
cluster39,5,15,1,7,7,6,2,1,0,4,0,5,2,9,0,0,4,1,0,0,2,0,0,10,2,1
cluster43,1,0,0,5,0,4,1,0,1,4,3,1,0,0,2,0,2,2,7,4,1,0,1,21,3,0
cluster42,2,0,0,1,2,5,2,0,0,8,1,4,0,0,7,2,2,3,0,2,2,0,0,13,8,4
cluster41,0,0,0,0,0,2,0,0,1,3,1,0,0,1,6,0,0,0,0,1,0,0,0,5,2,0
cluster40,6,1,0,0,0,5,0,0,0,36,1,1,0,0,2,0,2,1,0,1,0,0,2,12,6,4
cluster47,1,2,0,6,2,8,7,0,0,4,3,1,0,0,0,1,1,1,0,1,23,0,1,9,1,0
cluster46,0,1,0,8,0,3,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,3,0,5
cluster45,1,7,0,4,1,2,2,0,0,2,0,0,0,0,0,0,1,0,12,0,0,0,1,5,8,2
cluster44,0,1,1,42,0,1,1,0,5,0,0,0,1,7,0,0,0,1,0,3,0,0,0,6,2,1
cluster29,0,23,1,3,3,16,6,1,2,12,0,12,3,3,4,8,5,2,1,2,2,0,4,21,9,1
cluster28,0,1,0,2,0,2,3,0,0,2,0,67,0,0,0,0,0,0,0,1,2,0,3,10,3,0
cluster21,0,2,0,31,1,2,3,0,1,0,0,1,1,3,0,1,1,0,9,2,0,0,0,10,3,1
cluster20,2,7,0,1,2,0,0,0,4,2,1,1,0,1,1,2,0,7,6,0,0,0,8,15,4,6
cluster23,1,2,0,0,5,9,5,0,1,10,2,9,0,0,2,1,2,1,1,2,4,0,1,14,6,3
cluster22,19,4,0,0,8,9,4,5,2,9,2,9,3,3,2,1,1,2,0,1,1,0,0,21,6,4
cluster25,4,0,0,15,8,14,7,2,2,3,1,0,18,2,2,1,0,0,0,1,1,3,5,13,3,0
cluster24,1,0,3,1,1,17,19,4,0,0,0,0,0,9,1,0,0,1,0,1,0,0,1,15,4,1
cluster27,2,7,2,4,2,10,10,1,2,9,0,9,2,2,4,1,2,1,0,5,0,0,3,15,9,6
cluster26,3,1,0,1,7,10,4,1,1,2,1,2,0,3,1,2,2,1,0,0,2,1,1,20,8,1
cluster18,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
cluster8,7,3,1,38,1,12,4,0,0,6,0,6,1,6,0,0,2,3,0,3,2,0,3,10,1,7
cluster9,1,19,0,2,5,3,9,2,1,1,0,17,0,3,0,1,2,0,0,2,1,0,5,15,2,5
cluster33,0,0,0,23,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,1,0,0
cluster2,6,7,1,1,12,3,4,2,3,15,0,0,1,1,2,4,1,3,1,0,0,0,7,19,16,3
cluster3,0,0,2,4,4,28,20,0,0,3,1,9,1,0,0,0,2,4,0,3,0,1,0,18,3,1
cluster0,1,11,0,10,2,12,5,0,1,10,9,5,2,3,0,1,1,2,6,1,2,0,6,12,10,2
cluster1,9,12,2,3,10,13,19,12,1,15,1,9,4,4,0,5,3,5,0,4,2,0,6,16,12,6
cluster6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
cluster7,0,4,0,16,3,1,2,0,0,1,1,2,24,1,0,0,1,1,0,1,1,0,4,11,0,2
cluster4,0,2,0,0,2,1,1,1,0,3,1,0,0,2,1,0,2,4,1,2,2,0,0,7,3,0
cluster5,1,0,1,17,2,1,2,0,2,1,0,1,1,2,0,0,0,4,20,0,1,0,1,19,4,2
