cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
-1,107,239,30,233,133,278,243,45,37,230,31,169,68,79,47,76,61,88,55,43,47,4,100,519,211,97
0,8,6,6,169,25,86,36,6,4,5,15,38,8,8,2,1,8,7,1,30,38,3,37,57,11,4
1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10,4,0,0,0,3,1,2,0,3,8,1,0,0,0,0,0,0,2,0,0,0,0,2,4,2,2
11,0,1,0,0,0,5,0,0,0,1,0,38,0,0,0,0,1,1,0,0,0,0,0,2,1,0
12,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,2,0,0
15,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
16,0,0,0,68,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,5,0,0,0,7,0,0
17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
18,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
19,0,0,0,15,0,2,0,0,0,0,0,0,1,7,0,0,0,0,0,2,0,0,0,1,0,0
2,0,0,0,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,0
20,0,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0
21,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
23,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25,0,1,0,0,3,1,1,0,0,12,0,1,0,1,1,0,0,0,0,0,0,0,1,9,1,1
26,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0,1,0,7,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
29,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,8,0,0,1,21,2,5,0,4,46,2,7,0,0,1,1,0,6,0,0,1,0,0,14,8,2
30,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
38,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0
5,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
6,1,2,0,34,1,6,0,0,0,1,0,0,0,4,0,0,1,0,6,0,0,0,0,10,1,0
7,1,0,0,1,0,4,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0
8,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0
