cluster,category,precision
24,citizen_journalism,0.46512443042411494
25,autos_and_vehicles,0.15325402379286215
26,comedy,0.26666666666666666
27,citizen_journalism,0.14576271186440679
20,autos_and_vehicles,0.17877269881026925
21,travel,0.14822546972860126
22,citizen_journalism,0.2040332147093713
23,conferences_and_other_events,0.24117295032914424
28,autos_and_vehicles,0.16961414790996784
29,autos_and_vehicles,0.2265193370165746
1,autos_and_vehicles,0.1663565314477112
0,gaming,0.43381180223285487
3,travel,0.1328400281888654
2,citizen_journalism,0.604772060783791
5,health,0.3061101028433152
4,citizen_journalism,0.4666357738646895
7,travel,0.15754779169413316
6,citizen_journalism,0.30092592592592593
9,travel,0.13107024988213106
8,autos_and_vehicles,0.16279508970727102
39,autos_and_vehicles,0.17135325131810195
38,autos_and_vehicles,0.35155822854018587
11,travel,0.16071428571428573
10,citizen_journalism,0.22808349146110057
13,citizen_journalism,0.18248175182481752
12,travel,0.14425645592163847
15,citizen_journalism,0.22603219034289712
14,citizen_journalism,0.292215080093868
17,travel,0.2027491408934708
16,autos_and_vehicles,0.15801186943620177
19,travel,0.18122448979591838
18,autos_and_vehicles,0.23582295988934993
31,conferences_and_other_events,0.20512263946168874
30,conferences_and_other_events,0.191044776119403
37,citizen_journalism,0.3780241935483871
36,travel,0.15182072829131651
35,food_and_drink,0.28023952095808385
34,travel,0.15722543352601157
33,health,0.2582781456953642
32,citizen_journalism,0.14673913043478262
