cluster,category,precision
24,citizen_journalism,0.20451843043995244
25,autos_and_vehicles,0.17405063291139242
26,autos_and_vehicles,0.16285714285714287
27,conferences_and_other_events,0.2352601156069364
20,travel,0.13338063142958495
21,autos_and_vehicles,0.13719085394307046
22,citizen_journalism,0.14626218851570963
23,autos_and_vehicles,0.3482642777155655
28,food_and_drink,0.2553191489361702
29,autos_and_vehicles,0.2236842105263158
1,citizen_journalism,0.5761854022376132
0,travel,0.13132760267430754
3,citizen_journalism,0.3000838222967309
2,citizen_journalism,0.5500219876868954
5,travel,0.15255905511811024
4,conferences_and_other_events,0.20516684607104413
7,autos_and_vehicles,0.15982869379014988
6,citizen_journalism,0.2912384247481429
9,travel,0.16550348953140578
8,citizen_journalism,0.37587238285144564
11,health,0.33001448225923247
10,citizen_journalism,0.17638984214138642
13,citizen_journalism,0.464569650881438
12,travel,0.16684378320935175
15,travel,0.14519603619129687
14,travel,0.1980968858131488
17,citizen_journalism,0.24250681198910082
16,travel,0.1568758344459279
19,citizen_journalism,0.1445945945945946
18,autos_and_vehicles,0.17006200177147918
31,autos_and_vehicles,0.2348901098901099
30,citizen_journalism,0.46364975230954614
34,default_category,0.24161400097228974
33,autos_and_vehicles,0.15670553935860057
32,autos_and_vehicles,0.1568923821039903
