cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
cluster54,2,0,0,4,2,5,7,0,0,6,1,14,0,0,4,1,6,1,7,2,0,0,3,23,2,0
cluster50,1,1,0,30,1,11,11,0,0,3,0,0,2,9,0,1,1,2,13,2,1,0,1,24,3,4
cluster51,4,14,0,0,2,2,1,1,5,11,0,1,1,1,0,2,0,3,0,0,2,0,3,12,13,3
cluster52,5,10,0,0,6,6,3,1,2,20,2,2,0,0,2,2,0,9,0,0,1,0,6,14,17,4
cluster53,0,0,0,15,1,4,2,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,13,3,0
cluster10,3,28,0,13,7,6,4,0,1,1,0,3,2,5,0,2,3,0,0,0,2,0,3,18,2,1
cluster11,2,4,2,15,7,5,6,2,0,2,0,1,8,5,2,3,1,6,0,3,0,1,4,11,1,4
cluster38,6,6,0,0,2,0,1,0,2,10,1,0,4,0,2,0,1,3,0,0,1,0,2,10,3,6
cluster39,1,3,0,6,3,16,17,2,0,0,4,30,1,0,0,1,8,1,0,12,4,0,6,33,6,1
cluster14,4,4,0,0,4,1,2,0,1,11,0,0,0,0,1,2,1,3,0,0,0,0,2,13,6,3
cluster15,7,9,0,28,5,31,10,1,0,5,0,9,2,2,0,2,1,3,5,0,14,0,4,13,8,3
cluster16,0,3,1,19,1,9,1,0,0,1,0,2,1,5,0,1,2,0,21,0,1,0,0,14,1,3
cluster17,4,12,0,4,5,4,2,1,2,7,1,2,7,1,1,4,0,6,0,1,0,0,8,11,2,3
cluster32,0,0,3,2,0,22,39,1,0,0,1,6,1,0,0,0,2,5,0,2,0,0,0,17,4,1
cluster19,3,6,0,0,2,0,2,0,0,8,1,1,0,0,0,0,0,0,0,1,0,0,6,3,1,1
cluster30,1,3,0,2,6,0,0,0,1,8,0,0,1,1,0,3,0,2,0,0,0,0,2,11,1,3
cluster31,3,2,1,0,0,0,1,0,0,5,0,1,1,1,1,0,0,1,0,0,0,0,4,4,4,1
cluster36,3,1,0,1,18,11,5,1,2,29,0,14,0,1,9,0,4,0,0,5,3,0,0,29,15,3
cluster37,4,12,1,1,5,5,2,0,3,20,3,1,0,0,2,3,0,4,1,1,2,0,4,17,14,8
cluster34,0,13,0,20,5,10,10,1,0,6,1,1,7,3,0,2,2,2,0,2,2,0,2,16,5,2
cluster35,3,6,1,5,6,0,4,1,3,12,0,0,2,2,1,3,0,3,0,0,0,0,5,9,3,1
cluster9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cluster12,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
cluster49,0,0,0,27,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,5,0,0
cluster13,9,8,0,0,8,5,5,0,4,30,2,7,1,1,4,4,4,7,0,1,4,0,2,21,18,5
cluster43,1,1,3,69,0,30,6,1,0,2,0,4,2,2,0,0,3,0,1,3,4,0,3,11,1,2
cluster42,12,12,0,8,11,2,4,0,1,4,0,0,5,4,0,3,0,5,0,2,1,0,6,17,6,3
cluster41,3,4,0,0,1,1,0,0,0,5,4,2,0,0,0,1,0,1,0,0,1,0,4,5,1,5
cluster40,2,2,1,25,2,5,1,1,0,2,0,0,0,0,1,0,0,0,10,1,0,0,1,17,4,2
cluster47,6,9,0,26,4,6,4,1,1,3,1,4,1,3,1,2,1,3,2,3,7,1,3,15,4,0
cluster46,0,1,0,0,1,8,9,0,0,6,0,30,0,0,0,1,3,0,0,2,1,0,28,4,1,0
cluster45,2,23,1,36,10,8,6,1,2,3,2,0,2,3,1,2,1,4,1,1,2,3,7,19,7,2
cluster44,0,0,0,70,0,2,1,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,7,1,0
cluster29,2,1,0,0,3,1,1,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,2,3,2,0
cluster28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cluster21,1,4,0,4,3,9,2,1,0,2,0,67,2,1,0,3,1,1,0,1,3,0,2,11,0,1
