cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,124,276,59,6108,409,1190,871,8,19,73,970,512,391,188,3,86,136,43,17,135,155,6,254,1309,269,150
1,292,1001,53,547,349,301,273,51,64,480,85,176,50,185,19,182,95,183,6,35,53,0,363,602,221,243
10,99,112,31,152,173,208,183,9,32,253,36,71,38,44,41,71,32,72,35,30,23,7,59,376,167,62
11,311,362,75,2855,211,1478,743,16,24,47,64,271,548,509,17,55,307,142,2,86,246,13,160,1133,106,58
12,86,127,66,151,100,469,234,33,30,156,40,26,8,41,28,104,21,112,8,43,18,1,112,459,125,35
13,73,221,3,176,44,88,30,10,14,82,5,23,8,152,1,2,23,29,0,7,48,0,29,154,73,80
14,116,138,4,253,89,262,176,25,23,100,35,51,15,53,11,123,34,81,2,27,26,0,88,286,91,74
15,1284,2027,33,592,632,327,324,123,152,1802,21,465,118,195,41,68,56,399,5,30,126,0,707,1732,456,587
16,63,68,80,311,88,427,406,34,9,28,28,306,38,32,12,35,96,28,8,54,166,6,78,290,70,21
17,223,983,10,247,161,118,263,18,26,138,2,223,103,167,16,13,88,163,1,30,46,0,69,321,67,172
18,0,0,0,0,4,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0
19,119,356,10,306,131,106,90,16,8,80,5,68,61,105,2,25,55,114,3,28,16,0,47,238,55,169
2,255,272,40,5079,75,532,264,17,2,227,4,398,105,390,3,17,191,209,4,33,35,0,136,720,33,304
20,43,71,5,18,51,31,14,0,20,118,11,6,0,45,6,19,0,112,60,9,5,0,79,219,133,38
21,15,74,6,258,125,77,86,1,31,35,0,44,34,16,7,2,31,121,77,34,15,0,42,160,96,65
22,20,20,10,376,65,51,22,2,50,7,8,2,48,44,2,2,1,11,0,31,14,0,1,154,24,21
23,71,135,1,142,40,58,11,12,12,65,3,19,65,94,0,7,23,21,0,4,32,0,13,73,14,48
24,212,323,58,1059,83,496,386,35,4,197,0,2071,35,257,7,15,142,135,5,20,84,1,98,507,65,177
25,146,201,1,226,39,105,38,6,16,122,17,30,60,165,0,18,18,20,0,3,50,0,54,133,53,93
3,110,231,45,1025,140,951,370,22,5,58,10,351,50,299,9,22,156,62,6,67,269,2,70,543,37,27
4,163,260,24,167,148,218,256,12,13,225,15,117,49,99,32,28,76,119,0,49,83,3,109,382,122,99
5,174,501,3,504,73,52,61,5,13,157,15,60,79,287,2,12,35,26,0,9,114,1,37,283,72,122
6,68,218,8,99,69,80,43,13,6,70,14,50,16,53,1,13,20,52,2,1,16,0,53,187,45,104
7,284,350,15,416,104,217,240,29,32,85,26,78,35,188,7,37,60,121,5,3,30,0,103,382,68,159
8,229,97,24,151,180,387,160,25,31,271,100,20,19,84,17,143,41,116,9,24,12,4,120,491,106,80
9,217,93,1,1756,68,194,62,4,0,80,3,31,232,390,1,2,84,11,0,18,65,0,43,411,52,139
