cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,166,56,0,1322,39,111,41,2,0,54,0,15,208,283,1,1,62,6,0,10,18,0,32,275,37,97
1,50,200,1,104,38,63,26,3,15,108,2,12,2,16,1,10,17,30,2,6,12,0,54,104,38,43
10,1,47,1,59,53,14,11,0,0,20,0,1,1,5,1,2,15,12,31,5,12,0,32,71,40,48
11,28,18,0,8,8,9,20,0,4,29,5,9,0,4,1,14,4,5,0,2,5,0,11,32,13,20
12,22,10,0,2,7,10,8,0,0,34,1,0,0,8,2,0,0,7,2,2,4,0,2,36,31,11
13,79,46,14,79,69,130,88,18,7,60,24,12,13,25,6,33,15,27,8,6,9,2,35,175,52,24
14,59,58,6,233,97,205,123,17,17,12,11,36,10,47,7,65,25,32,1,16,13,0,26,187,34,46
15,165,127,12,137,63,144,204,18,11,37,20,21,19,23,7,29,18,95,4,3,10,0,49,238,40,27
16,149,222,18,136,131,194,227,13,10,214,12,88,41,81,32,27,73,104,0,48,76,2,97,344,120,97
17,18,41,1,127,15,23,29,0,2,67,537,4,0,36,0,18,5,23,0,4,8,0,60,87,33,18
18,70,209,2,165,43,85,29,10,14,79,5,21,8,149,1,1,23,29,0,7,43,0,28,150,69,79
19,39,201,6,117,35,56,34,10,17,20,4,52,18,39,0,8,21,19,1,0,13,0,27,87,12,73
2,38,76,58,180,41,272,336,27,1,35,4,475,47,63,3,17,90,35,1,18,29,1,67,234,25,19
20,83,72,1,134,23,85,18,0,1,25,13,5,56,134,0,6,13,8,0,3,22,0,22,67,23,56
21,57,81,5,160,37,58,39,2,2,13,1,19,29,48,0,8,14,49,3,12,8,0,19,48,6,64
22,16,114,6,47,52,38,20,6,6,38,2,21,8,15,2,11,16,19,0,8,3,0,31,49,23,24
23,4,16,8,349,2,33,4,2,48,6,6,2,10,25,2,1,0,8,0,29,6,0,1,74,21,5
24,99,379,12,197,68,90,218,11,2,43,1,633,18,81,3,12,49,93,0,12,26,0,33,150,45,88
25,74,296,13,102,101,156,83,17,23,193,4,71,29,49,14,30,24,83,4,14,20,1,82,257,77,74
26,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
27,139,207,5,716,56,115,55,3,4,74,9,38,59,285,1,2,41,14,0,10,70,0,18,320,29,84
28,20,43,3,49,50,31,48,5,18,38,38,15,7,8,5,36,2,23,0,9,5,3,46,80,33,10
29,72,80,0,38,30,73,61,6,7,88,24,18,4,4,4,57,11,51,1,13,18,0,63,120,55,29
3,146,157,25,4502,54,411,162,9,0,173,3,240,74,273,2,6,143,128,3,27,16,0,105,501,21,219
30,98,232,37,595,114,877,318,17,5,52,10,311,27,284,5,19,147,61,6,49,202,0,54,470,30,23
31,41,27,1,3,37,71,12,1,4,224,9,6,1,2,12,10,10,49,1,5,3,0,52,158,44,38
32,32,55,8,37,95,16,29,11,23,78,12,5,6,41,21,33,0,156,56,5,2,0,95,221,128,24
33,119,27,11,70,79,208,65,10,21,27,66,8,7,52,5,97,19,47,0,14,3,2,36,189,21,5
34,271,342,48,1782,101,1279,562,8,15,28,56,273,163,494,1,37,286,146,2,51,153,2,96,830,66,54
35,56,123,0,85,15,11,12,6,14,92,0,24,2,30,0,3,2,5,0,0,30,0,29,52,28,30
36,88,337,0,219,46,19,24,4,9,101,9,32,46,103,1,10,16,16,0,7,89,1,27,98,55,77
37,43,124,1,103,44,31,26,7,3,33,2,20,29,36,1,11,28,42,0,11,2,0,11,133,24,77
38,14,38,6,200,73,67,79,1,31,25,1,44,33,8,5,2,12,114,56,29,4,0,21,113,76,45
39,84,113,0,169,20,26,12,2,4,37,0,16,1,129,0,0,21,10,0,1,9,0,25,72,17,64
4,99,181,58,6020,380,1168,856,8,13,7,485,507,387,179,3,79,132,14,6,128,147,6,210,1233,227,129
40,62,638,4,64,77,47,114,11,23,100,1,77,73,69,6,2,43,63,0,13,21,0,25,162,46,78
41,38,30,36,514,86,284,197,19,9,17,22,40,32,14,11,25,34,7,7,55,213,7,42,184,47,13
42,68,114,1,131,35,50,11,12,9,63,1,15,64,89,0,7,23,19,0,3,31,0,12,61,13,43
43,95,343,39,153,109,119,157,25,11,135,20,93,16,64,5,77,52,50,3,9,17,1,101,203,70,70
44,155,442,7,216,166,82,69,22,29,251,7,62,28,71,6,55,22,67,2,8,16,0,172,314,109,138
45,63,85,11,28,39,82,79,12,15,131,12,12,3,11,17,36,11,78,4,9,13,1,69,182,84,30
46,66,199,7,93,64,70,37,10,4,64,10,42,14,49,1,13,18,47,2,1,14,0,45,172,37,100
47,16,152,1,13,55,18,9,3,8,36,5,13,2,27,2,2,5,13,2,3,12,0,8,65,23,30
48,24,73,2,71,23,17,12,0,9,67,1,19,4,22,1,4,2,11,0,2,26,0,15,31,25,26
49,221,218,19,642,68,149,166,13,6,70,2,219,44,169,9,13,59,145,2,8,29,0,58,299,18,137
5,64,33,22,134,87,131,103,8,17,139,13,54,27,35,26,29,22,28,34,23,11,3,22,207,91,35
6,25,58,56,115,68,389,158,22,16,36,27,14,5,27,15,66,11,40,4,32,5,0,50,289,50,6
