cluster,category,precision
24,travel,1.0
25,citizen_journalism,0.3
26,health,0.23423423423423423
27,citizen_journalism,0.5785123966942148
20,health,0.2730627306273063
21,travel,0.2967032967032967
22,travel,0.26548672566371684
23,autos_and_vehicles,0.13135593220338984
28,food_and_drink,0.17757009345794392
29,autos_and_vehicles,0.44047619047619047
1,travel,0.1651376146788991
0,travel,0.21153846153846154
3,citizen_journalism,0.6306306306306306
2,citizen_journalism,0.1984126984126984
5,autos_and_vehicles,0.15053763440860216
4,food_and_drink,0.29577464788732394
7,conferences_and_other_events,0.14893617021276595
6,videoblogging,0.19047619047619047
9,travel,0.2222222222222222
8,travel,0.12663755458515283
39,travel,0.2
38,food_and_drink,0.375
11,food_and_drink,0.13953488372093023
10,food_and_drink,0.3442622950819672
13,default_category,0.23529411764705882
12,citizen_journalism,0.38404452690166974
15,citizen_journalism,0.17333333333333334
14,conferences_and_other_events,0.1815856777493606
17,school_and_education,0.3137254901960784
16,travel,0.2631578947368421
19,travel,0.17567567567567569
18,conferences_and_other_events,0.31868131868131866
31,travel,0.1724137931034483
30,autos_and_vehicles,0.18181818181818182
37,travel,0.3
36,travel,0.20833333333333334
35,travel,0.24528301886792453
34,default_category,0.2653061224489796
33,food_and_drink,0.36363636363636365
32,health,0.5217391304347826
