cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,2,2,2,25,2,15,17,3,1,6,0,0,4,8,3,3,2,2,12,4,2,0,0,30,7,4
1,2,11,0,4,3,4,2,1,1,3,1,2,8,1,1,4,0,5,0,1,0,0,7,5,2,3
10,5,18,2,71,9,25,9,1,1,2,0,3,1,7,0,1,1,0,0,0,9,1,4,24,3,2
11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12,8,3,0,0,5,0,3,0,2,11,0,1,5,2,0,1,0,4,0,0,0,0,4,11,7,4
13,2,2,1,0,0,0,1,0,0,7,0,1,1,1,1,0,0,3,0,0,0,0,4,4,4,1
14,1,2,1,14,2,3,1,1,0,2,0,0,0,0,1,0,0,0,11,0,0,0,1,14,4,0
15,5,2,1,16,3,17,10,2,1,4,0,2,3,1,1,2,0,2,7,1,2,0,2,18,7,4
16,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,1,0,2,20,5,13,1,3,31,0,17,0,0,4,0,3,0,1,5,1,0,2,43,15,4
18,2,30,2,57,11,13,7,1,2,2,1,1,4,5,1,2,4,4,0,1,2,3,4,26,6,1
19,1,3,2,3,4,10,13,1,0,6,1,67,0,1,0,0,8,2,0,2,1,0,34,31,5,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,1,4,1,20,5,6,6,3,0,3,0,1,9,5,2,3,1,6,0,2,1,1,3,10,2,4
21,5,4,1,9,4,0,5,0,0,0,0,0,3,7,1,2,1,1,0,1,2,0,3,12,4,3
22,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,6,6,0,0,2,0,0,0,2,5,1,0,5,0,2,2,1,3,0,0,1,0,2,11,2,6
25,1,3,1,28,2,10,4,0,0,1,0,2,0,5,0,1,2,0,21,0,2,0,0,19,5,3
26,3,7,3,38,5,40,15,4,0,3,0,11,1,2,0,1,1,2,1,2,10,0,3,17,6,0
27,6,14,1,2,6,8,5,0,3,17,2,1,0,0,1,5,1,5,1,1,2,0,5,15,15,8
28,9,11,0,0,10,2,1,0,2,8,0,0,2,2,0,2,0,4,0,1,0,0,5,13,4,1
29,0,0,0,69,0,2,1,0,0,0,0,0,0,11,0,0,0,0,0,6,0,0,0,8,1,0
