cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,1,5,1,19,1,17,20,6,0,3,1,4,3,21,1,1,5,1,9,3,0,0,1,34,6,3
1,7,2,0,0,5,1,4,0,3,5,0,1,9,3,0,1,1,4,0,0,0,0,4,10,5,4
10,1,3,0,2,1,2,0,0,1,6,3,2,1,0,1,2,0,4,1,0,0,0,5,8,5,5
11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12,6,23,1,74,13,27,15,1,4,4,0,3,5,8,0,4,3,0,1,0,6,0,5,30,3,3
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,10,4,65,6,60,22,3,1,6,0,11,4,5,1,2,1,4,6,4,16,0,4,34,11,3
15,4,16,0,5,5,2,1,3,5,11,0,1,2,3,2,3,1,7,0,3,2,0,6,16,13,6
16,1,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
17,3,3,2,4,4,11,14,1,0,7,1,74,0,1,0,1,8,2,0,2,1,0,34,31,5,0
18,4,3,1,0,20,16,12,0,3,51,1,17,1,2,8,4,2,2,0,4,4,0,0,41,21,6
19,2,33,2,47,13,11,10,1,2,4,3,0,3,5,1,3,2,6,1,1,2,3,7,22,9,3
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,3,7,1,5,5,0,5,1,2,12,0,0,1,1,1,4,0,4,0,0,0,0,7,10,4,1
21,6,4,3,90,6,26,12,2,0,1,1,5,2,3,2,3,4,3,4,3,9,2,2,24,6,2
22,1,3,1,33,2,11,5,0,0,2,0,2,0,5,0,1,2,0,23,0,2,0,0,26,5,2
23,4,11,2,17,5,6,6,0,1,3,1,0,5,22,0,3,2,4,0,4,0,1,3,19,3,5
24,8,14,1,0,10,10,3,1,5,24,4,2,0,0,2,3,1,9,1,1,3,0,7,20,22,7
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,3,5,0,2,6,0,0,0,1,11,1,1,1,1,0,3,0,3,0,0,1,0,4,12,1,5
27,3,5,0,0,3,2,3,1,1,14,0,0,0,0,1,3,1,4,0,0,1,0,3,17,8,4
28,3,13,4,5,12,63,37,8,3,3,19,16,4,6,3,3,8,4,1,28,16,0,2,31,11,4
29,1,1,0,0,0,0,1,0,0,5,0,1,1,1,0,0,0,5,0,0,0,0,3,5,2,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,10,11,1,0,7,9,12,1,8,44,3,12,3,1,12,7,7,9,0,1,4,0,1,24,15,8
31,6,5,4,32,11,60,41,11,3,8,0,4,7,6,2,5,5,2,13,11,10,1,1,43,12,6
32,3,1,1,9,3,17,21,4,1,10,1,27,1,1,7,4,10,2,7,5,1,0,3,37,10,2
33,1,5,1,4,3,16,13,2,0,2,0,67,2,1,0,2,3,1,0,2,3,0,2,15,1,1
34,0,0,1,98,1,2,2,0,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,12,1,1
35,5,11,0,4,6,4,1,1,2,7,1,2,8,1,1,3,0,5,0,1,0,0,6,11,2,3
36,7,6,0,0,2,0,1,0,2,10,1,0,4,0,2,0,1,3,0,0,1,0,2,11,3,6
37,2,3,2,37,6,5,3,1,0,2,0,0,0,0,1,1,2,0,14,1,0,0,1,16,6,3
38,1,11,1,21,6,11,13,1,0,5,0,2,11,4,0,4,2,4,0,2,2,0,2,18,4,2
39,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,17,1,6,7,3,2,1,1,15,1,1,2,2,1,3,0,3,0,0,1,0,5,19,19,1
5,2,1,0,0,4,1,2,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,2,4,2,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,5,16,0,5,13,5,7,3,0,26,2,3,3,1,1,2,2,5,2,0,1,0,8,36,17,6
8,5,7,1,0,2,0,2,0,0,10,1,1,0,0,1,0,0,0,0,1,0,0,7,4,3,2
9,12,12,0,8,11,2,4,0,1,4,0,0,4,4,0,3,0,5,0,2,1,0,6,16,6,3
