cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
54,0,0,0,17,0,1,6,0,0,1,0,0,0,3,1,0,0,0,4,2,0,0,0,8,2,3
55,5,2,1,8,4,0,2,0,0,1,0,0,3,6,1,4,1,1,0,1,1,0,2,14,5,2
56,1,1,0,0,0,0,1,0,0,5,0,1,0,1,0,0,0,3,0,0,0,0,1,4,2,1
57,2,16,1,29,5,4,6,0,1,1,1,0,2,3,1,0,1,0,0,1,2,2,3,10,3,1
58,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,1,0,0,0,9,5,1,1,9,3,7,0,2,8,1,2,0,0,2,2,0,0,11,8,0
6,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
7,0,18,0,9,7,8,4,1,2,5,2,0,0,2,1,3,1,7,1,0,0,1,5,17,10,2
8,1,0,0,28,1,0,1,0,0,1,0,0,0,10,0,0,0,0,0,1,0,0,0,5,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
