cluster,art,autos_and_vehicles,business,citizen_journalism,comedy,conferences_and_other_events,default_category,documentary,educational,food_and_drink,gaming,health,literature,movies_and_television,music_and_entertainment,personal_or_auto-biographical,politics,religion,school_and_education,sports,technology,the_environment,the_mainstream_media,travel,videoblogging,web_development_and_sites
0,106,226,36,869,129,875,313,19,5,55,9,338,36,287,7,20,151,59,5,63,258,1,62,491,33,26
1,77,75,57,2624,286,114,604,9,20,27,2,380,268,43,2,22,80,15,1,39,23,6,47,527,50,35
10,47,127,1,105,45,32,28,7,3,34,2,21,29,40,1,12,30,42,0,11,2,0,11,136,24,77
11,59,62,6,245,98,211,129,18,17,15,11,37,10,48,7,68,27,32,1,20,16,0,30,190,37,48
12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
13,11,51,2,11,28,13,13,0,14,33,4,3,0,10,5,10,0,41,28,5,0,1,49,121,47,43
14,52,61,70,259,86,404,399,34,7,29,28,269,34,31,9,27,93,25,8,51,153,6,67,261,61,17
15,138,188,1,215,38,94,30,6,11,113,12,25,57,164,0,9,16,17,0,3,47,0,43,119,50,81
16,70,215,3,173,46,87,29,9,14,79,5,22,8,150,1,1,23,28,0,7,46,0,30,152,70,78
17,165,123,12,139,64,145,203,17,12,38,20,22,18,22,7,28,18,94,4,2,10,0,49,230,40,18
18,14,38,6,194,62,67,79,1,31,26,1,44,34,8,5,2,12,114,58,29,4,0,16,112,76,45
19,187,65,23,141,140,322,138,24,21,78,87,17,17,73,8,126,31,60,5,18,11,4,64,325,61,23
2,224,232,18,648,73,147,174,13,6,68,2,237,47,176,9,14,63,148,2,8,31,0,62,306,20,141
20,50,219,11,127,97,81,70,11,28,112,34,46,18,43,5,48,23,45,0,19,27,0,83,128,65,53
21,69,192,6,169,65,66,47,6,4,36,1,33,30,59,0,9,17,61,5,14,14,0,26,78,18,88
22,15,10,0,1,4,3,8,0,0,27,1,0,0,4,0,0,0,3,0,0,3,0,1,18,11,11
23,82,58,35,145,96,162,163,15,17,160,23,68,27,40,29,49,28,38,31,23,16,6,36,262,111,35
24,30,12,56,182,35,673,316,8,6,6,3,40,37,26,3,8,60,15,0,19,13,0,13,353,16,5
25,101,445,23,174,143,203,114,22,30,256,7,90,38,78,18,57,41,105,5,20,29,0,117,343,105,104
26,39,208,6,119,37,56,42,10,18,21,4,53,18,41,0,9,24,21,1,0,13,0,27,90,14,84
27,20,48,2,146,15,27,33,0,2,70,541,6,1,38,0,20,11,22,0,5,8,0,66,104,35,23
28,75,74,0,29,54,77,59,8,9,89,29,21,5,16,4,58,9,50,1,11,18,0,58,138,62,29
29,85,113,0,172,22,26,13,2,4,37,0,16,1,128,0,0,21,10,0,1,9,0,25,74,17,64
3,29,18,0,8,8,9,20,0,4,29,5,9,0,4,1,14,4,5,0,2,5,0,11,35,13,20
30,38,194,2,3428,114,1071,259,0,2,23,484,132,119,145,1,59,57,9,6,91,128,0,188,742,193,107
31,151,237,16,136,133,179,220,10,11,222,14,99,41,83,34,28,73,108,0,47,76,3,97,347,121,98
32,105,408,24,217,82,125,274,18,3,47,1,675,18,81,3,18,57,97,0,12,28,1,38,180,56,82
33,65,637,4,63,74,47,114,10,22,100,1,75,72,67,6,2,44,63,0,13,20,0,26,158,44,78
34,37,31,13,1151,111,150,124,7,8,24,6,10,419,19,12,19,12,0,0,31,102,12,65,222,38,3
35,68,213,10,97,67,80,40,13,4,68,11,47,16,51,1,13,18,49,2,1,15,0,46,181,38,103
36,1,40,0,61,64,11,10,0,0,19,0,0,0,4,1,0,15,8,23,5,12,0,32,57,37,23
37,29,38,7,36,83,14,23,12,19,67,9,5,8,39,26,24,0,145,45,4,3,0,74,183,124,16
38,184,560,16,275,221,124,117,27,32,296,16,80,27,79,9,83,38,84,5,10,23,0,210,344,129,164
39,90,338,0,222,45,20,24,4,9,100,9,32,46,103,1,10,16,16,0,7,89,1,27,99,56,78
4,1214,1722,27,514,523,253,272,97,133,1582,14,405,96,166,16,59,47,319,2,28,102,0,614,1489,360,517
40,40,119,16,84,85,363,160,29,29,128,29,25,4,34,16,74,17,93,1,28,13,0,100,288,53,28
41,45,32,2,6,40,71,16,1,4,227,9,6,1,2,13,13,12,52,1,5,4,0,56,164,48,40
42,69,128,1,135,35,52,11,12,10,65,2,16,65,91,0,7,23,19,0,4,31,0,12,63,13,44
43,260,351,23,1721,92,763,375,5,11,23,53,248,157,485,1,34,243,140,3,43,157,2,97,655,58,53
44,151,163,40,944,42,422,205,20,3,187,0,1509,27,224,4,9,116,74,5,20,70,0,79,424,31,132
5,149,160,26,4527,56,410,163,9,0,177,3,244,74,279,2,6,142,130,3,28,16,0,105,510,21,222
6,4,18,8,349,2,33,4,2,48,6,6,2,10,26,2,1,0,8,0,29,6,0,1,72,21,5
7,166,56,0,1326,40,111,41,2,0,55,0,15,208,284,1,1,62,6,0,10,18,0,32,276,37,96
8,48,4,50,68,16,111,75,6,1,29,10,2,5,5,13,28,6,18,4,14,5,1,12,173,77,6
9,138,208,6,719,55,119,59,3,4,75,9,45,59,287,2,2,41,14,0,10,73,0,20,326,29,84
