cluster,category,precision
593,food_and_drink,1.0
4026,school_and_education,1.0
3724,citizen_journalism,1.0
4024,food_and_drink,1.0
4025,web_development_and_sites,1.0
4022,comedy,1.0
4023,videoblogging,1.0
4020,travel,1.0
3725,travel,1.0
3798,sports,1.0
643,videoblogging,1.0
4028,food_and_drink,1.0
4029,sports,1.0
592,citizen_journalism,1.0
4417,personal_or_auto-biographical,1.0
344,travel,1.0
345,health,1.0
346,web_development_and_sites,1.0
347,documentary,1.0
340,travel,1.0
341,citizen_journalism,1.0
342,citizen_journalism,1.0
343,citizen_journalism,1.0
2918,travel,1.0
3996,technology,1.0
3995,food_and_drink,1.0
3994,music_and_entertainment,1.0
348,citizen_journalism,1.0
349,health,1.0
3991,food_and_drink,1.0
3990,travel,1.0
3530,citizen_journalism,1.0
457,default_category,1.0
4416,comedy,1.0
2919,travel,1.0
512,videoblogging,1.0
594,autos_and_vehicles,1.0
2318,comedy,1.0
2319,default_category,1.0
2316,personal_or_auto-biographical,1.0
2317,music_and_entertainment,1.0
2314,travel,1.0
2315,sports,1.0
2312,autos_and_vehicles,1.0
2313,travel,1.0
2310,food_and_drink,1.0
2311,travel,1.0
298,movies_and_television,1.0
299,citizen_journalism,1.0
296,travel,1.0
297,school_and_education,1.0
294,religion,1.0
295,food_and_drink,1.0
292,travel,1.0
293,travel,1.0
290,default_category,1.0
291,autos_and_vehicles,1.0
3773,food_and_drink,1.0
3772,food_and_drink,1.0
3771,food_and_drink,1.0
3770,food_and_drink,1.0
3777,educational,1.0
3776,travel,1.0
3775,travel,1.0
3774,conferences_and_other_events,1.0
3075,sports,1.0
3779,religion,1.0
3778,videoblogging,1.0
270,videoblogging,1.0
271,comedy,1.0
272,travel,1.0
273,citizen_journalism,1.0
274,business,1.0
275,citizen_journalism,1.0
276,conferences_and_other_events,1.0
277,conferences_and_other_events,1.0
278,religion,1.0
279,movies_and_television,1.0
738,travel,1.0
3211,school_and_education,1.0
58,citizen_journalism,1.0
581,travel,1.0
2268,health,1.0
2269,health,1.0
2262,food_and_drink,1.0
2263,health,1.0
2260,health,1.0
2261,the_mainstream_media,1.0
2266,travel,1.0
2267,default_category,1.0
2264,politics,1.0
2265,autos_and_vehicles,1.0
2442,conferences_and_other_events,1.0
2443,movies_and_television,1.0
2440,citizen_journalism,1.0
2441,videoblogging,1.0
2446,movies_and_television,1.0
2447,conferences_and_other_events,1.0
2444,travel,1.0
2445,travel,1.0
2448,conferences_and_other_events,1.0
2449,travel,1.0
108,citizen_journalism,1.0
109,travel,1.0
102,school_and_education,1.0
103,travel,1.0
100,educational,1.0
101,citizen_journalism,1.0
106,travel,1.0
107,citizen_journalism,1.0
104,citizen_journalism,1.0
105,educational,1.0
2046,citizen_journalism,1.0
2047,health,1.0
2044,conferences_and_other_events,1.0
2045,religion,1.0
2042,health,1.0
2043,autos_and_vehicles,1.0
2040,autos_and_vehicles,1.0
2041,politics,1.0
2048,citizen_journalism,1.0
2049,art,1.0
3150,music_and_entertainment,1.0
820,videoblogging,1.0
3155,autos_and_vehicles,1.0
3154,travel,1.0
3238,default_category,1.0
2836,movies_and_television,1.0
3159,default_category,1.0
752,default_category,1.0
541,comedy,1.0
3519,comedy,1.0
3158,music_and_entertainment,1.0
3513,citizen_journalism,1.0
3512,comedy,1.0
3511,videoblogging,1.0
3510,travel,1.0
3517,citizen_journalism,1.0
3239,conferences_and_other_events,1.0
3515,autos_and_vehicles,1.0
3514,conferences_and_other_events,1.0
2688,health,1.0
2689,videoblogging,1.0
2684,health,1.0
2685,health,1.0
2686,autos_and_vehicles,1.0
2687,default_category,1.0
2680,health,1.0
2681,travel,1.0
2682,sports,1.0
2683,conferences_and_other_events,1.0
3391,autos_and_vehicles,1.0
3999,videoblogging,1.0
3390,conferences_and_other_events,1.0
3998,food_and_drink,1.0
3393,travel,1.0
99,technology,1.0
3997,videoblogging,1.0
3019,health,1.0
91,videoblogging,1.0
3395,autos_and_vehicles,1.0
93,citizen_journalism,1.0
92,default_category,1.0
95,default_category,1.0
94,business,1.0
97,citizen_journalism,1.0
3394,technology,1.0
1991,travel,1.0
1622,autos_and_vehicles,1.0
1621,documentary,1.0
1620,technology,1.0
1627,citizen_journalism,1.0
1994,movies_and_television,1.0
1625,personal_or_auto-biographical,1.0
1624,autos_and_vehicles,1.0
1999,art,1.0
1998,health,1.0
1629,personal_or_auto-biographical,1.0
1628,personal_or_auto-biographical,1.0
3209,autos_and_vehicles,1.0
3208,default_category,1.0
3013,gaming,1.0
2860,travel,1.0
2861,travel,1.0
2862,travel,1.0
2863,videoblogging,1.0
2864,citizen_journalism,1.0
2865,business,1.0
2866,comedy,1.0
2867,religion,1.0
2868,health,1.0
2869,default_category,1.0
557,music_and_entertainment,1.0
556,sports,1.0
551,travel,1.0
550,religion,1.0
553,default_category,1.0
552,music_and_entertainment,1.0
3015,autos_and_vehicles,1.0
493,default_category,1.0
1199,default_category,1.0
1198,travel,1.0
3348,travel,1.0
3349,citizen_journalism,1.0
1191,business,1.0
1190,the_mainstream_media,1.0
1193,autos_and_vehicles,1.0
1192,autos_and_vehicles,1.0
1195,health,1.0
1194,default_category,1.0
1197,conferences_and_other_events,1.0
1196,health,1.0
873,comedy,1.0
1759,religion,1.0
1758,politics,1.0
1757,conferences_and_other_events,1.0
1756,conferences_and_other_events,1.0
1755,autos_and_vehicles,1.0
1754,default_category,1.0
1753,default_category,1.0
1752,travel,1.0
1751,comedy,1.0
1750,the_mainstream_media,1.0
1177,health,1.0
1176,conferences_and_other_events,1.0
1175,comedy,1.0
1174,health,1.0
1173,autos_and_vehicles,1.0
1172,autos_and_vehicles,1.0
1171,health,1.0
1170,web_development_and_sites,1.0
4251,school_and_education,1.0
4250,personal_or_auto-biographical,1.0
4253,school_and_education,1.0
4252,school_and_education,1.0
4255,citizen_journalism,1.0
4254,movies_and_television,1.0
1179,travel,1.0
1178,personal_or_auto-biographical,1.0
511,default_category,1.0
754,default_category,1.0
2964,food_and_drink,1.0
510,citizen_journalism,1.0
513,videoblogging,1.0
644,art,1.0
1285,the_mainstream_media,1.0
1284,business,1.0
1287,educational,1.0
1286,citizen_journalism,1.0
1281,health,1.0
1280,videoblogging,1.0
1283,default_category,1.0
1282,autos_and_vehicles,1.0
515,school_and_education,1.0
879,default_category,1.0
1289,conferences_and_other_events,1.0
1288,food_and_drink,1.0
3668,comedy,1.0
876,videoblogging,1.0
1579,the_mainstream_media,1.0
1578,comedy,1.0
689,food_and_drink,1.0
517,videoblogging,1.0
877,school_and_education,1.0
1573,comedy,1.0
1572,movies_and_television,1.0
1571,comedy,1.0
1570,autos_and_vehicles,1.0
1577,travel,1.0
1576,food_and_drink,1.0
1575,movies_and_television,1.0
1574,citizen_journalism,1.0
662,the_mainstream_media,1.0
4189,travel,1.0
875,personal_or_auto-biographical,1.0
569,conferences_and_other_events,1.0
819,comedy,1.0
4188,travel,1.0
872,business,1.0
621,personal_or_auto-biographical,1.0
3435,conferences_and_other_events,1.0
620,food_and_drink,1.0
870,videoblogging,1.0
748,personal_or_auto-biographical,1.0
627,food_and_drink,1.0
603,food_and_drink,1.0
871,autos_and_vehicles,1.0
4152,travel,1.0
626,travel,1.0
2741,default_category,1.0
4389,literature,1.0
4388,travel,1.0
625,citizen_journalism,1.0
2740,travel,1.0
4383,conferences_and_other_events,1.0
4382,videoblogging,1.0
4381,travel,1.0
4380,conferences_and_other_events,1.0
4387,videoblogging,1.0
2743,citizen_journalism,1.0
4385,web_development_and_sites,1.0
4384,default_category,1.0
1371,art,1.0
1370,autos_and_vehicles,1.0
1373,movies_and_television,1.0
1372,conferences_and_other_events,1.0
1375,health,1.0
1374,food_and_drink,1.0
1377,conferences_and_other_events,1.0
1376,videoblogging,1.0
1379,politics,1.0
1378,conferences_and_other_events,1.0
452,food_and_drink,1.0
409,conferences_and_other_events,1.0
2744,health,1.0
3834,the_mainstream_media,1.0
3835,food_and_drink,1.0
3836,movies_and_television,1.0
3837,autos_and_vehicles,1.0
3830,food_and_drink,1.0
2747,health,1.0
3832,food_and_drink,1.0
3833,food_and_drink,1.0
454,citizen_journalism,1.0
758,travel,1.0
2746,citizen_journalism,1.0
3838,personal_or_auto-biographical,1.0
3839,travel,1.0
455,food_and_drink,1.0
4031,web_development_and_sites,1.0
3207,citizen_journalism,1.0
4033,travel,1.0
4032,comedy,1.0
4035,comedy,1.0
4034,food_and_drink,1.0
4037,art,1.0
2748,default_category,1.0
4039,art,1.0
4038,autos_and_vehicles,1.0
4186,travel,1.0
3206,travel,1.0
379,travel,1.0
378,business,1.0
371,food_and_drink,1.0
370,default_category,1.0
373,personal_or_auto-biographical,1.0
372,religion,1.0
375,default_category,1.0
374,conferences_and_other_events,1.0
377,citizen_journalism,1.0
376,music_and_entertainment,1.0
403,travel,1.0
3093,technology,1.0
3205,travel,1.0
393,religion,1.0
392,videoblogging,1.0
391,business,1.0
390,food_and_drink,1.0
397,travel,1.0
396,travel,1.0
395,default_category,1.0
394,sports,1.0
399,autos_and_vehicles,1.0
398,videoblogging,1.0
3593,documentary,1.0
895,travel,1.0
2309,videoblogging,1.0
2308,movies_and_television,1.0
2301,conferences_and_other_events,1.0
2300,citizen_journalism,1.0
2303,comedy,1.0
2302,web_development_and_sites,1.0
2305,travel,1.0
2304,default_category,1.0
2307,technology,1.0
2306,travel,1.0
3592,conferences_and_other_events,1.0
453,documentary,1.0
963,technology,1.0
3748,art,1.0
3749,food_and_drink,1.0
3746,religion,1.0
3203,comedy,1.0
3744,citizen_journalism,1.0
3745,travel,1.0
3742,food_and_drink,1.0
3743,travel,1.0
3740,food_and_drink,1.0
3741,videoblogging,1.0
245,comedy,1.0
244,movies_and_television,1.0
247,travel,1.0
246,citizen_journalism,1.0
241,web_development_and_sites,1.0
240,conferences_and_other_events,1.0
243,educational,1.0
242,the_mainstream_media,1.0
3591,travel,1.0
249,videoblogging,1.0
248,personal_or_auto-biographical,1.0
2275,citizen_journalism,1.0
2274,conferences_and_other_events,1.0
2277,travel,1.0
2276,web_development_and_sites,1.0
2271,movies_and_television,1.0
2270,health,1.0
2273,default_category,1.0
2272,the_mainstream_media,1.0
2279,conferences_and_other_events,1.0
2278,religion,1.0
4407,videoblogging,1.0
972,web_development_and_sites,1.0
712,religion,1.0
2459,school_and_education,1.0
2458,food_and_drink,1.0
2455,conferences_and_other_events,1.0
2454,art,1.0
2457,travel,1.0
2456,travel,1.0
2451,music_and_entertainment,1.0
2450,comedy,1.0
2453,educational,1.0
2452,autos_and_vehicles,1.0
179,music_and_entertainment,1.0
178,food_and_drink,1.0
177,comedy,1.0
176,travel,1.0
175,conferences_and_other_events,1.0
174,web_development_and_sites,1.0
173,movies_and_television,1.0
172,conferences_and_other_events,1.0
171,citizen_journalism,1.0
170,travel,1.0
2051,web_development_and_sites,1.0
2050,videoblogging,1.0
2053,health,1.0
2052,autos_and_vehicles,1.0
2055,conferences_and_other_events,1.0
2054,citizen_journalism,1.0
2057,travel,1.0
2056,travel,1.0
2059,conferences_and_other_events,1.0
2058,videoblogging,1.0
3692,the_environment,1.0
3693,food_and_drink,1.0
3694,citizen_journalism,1.0
3695,citizen_journalism,1.0
3696,default_category,1.0
3697,autos_and_vehicles,1.0
970,autos_and_vehicles,1.0
655,videoblogging,1.0
853,travel,1.0
3089,movies_and_television,1.0
3088,citizen_journalism,1.0
3226,sports,1.0
4437,citizen_journalism,1.0
651,videoblogging,1.0
4402,food_and_drink,1.0
3526,citizen_journalism,1.0
3527,citizen_journalism,1.0
3524,default_category,1.0
3525,citizen_journalism,1.0
3522,citizen_journalism,1.0
3523,autos_and_vehicles,1.0
3520,videoblogging,1.0
3521,conferences_and_other_events,1.0
3087,citizen_journalism,1.0
3528,literature,1.0
3529,personal_or_auto-biographical,1.0
3086,default_category,1.0
338,food_and_drink,1.0
3543,conferences_and_other_events,1.0
225,citizen_journalism,1.0
1601,religion,1.0
658,travel,1.0
2699,citizen_journalism,1.0
1600,web_development_and_sites,1.0
2697,food_and_drink,1.0
2696,travel,1.0
2695,conferences_and_other_events,1.0
2694,food_and_drink,1.0
2693,citizen_journalism,1.0
1603,food_and_drink,1.0
2691,citizen_journalism,1.0
2690,conferences_and_other_events,1.0
1602,autos_and_vehicles,1.0
1973,health,1.0
98,citizen_journalism,1.0
1604,citizen_journalism,1.0
1607,conferences_and_other_events,1.0
1606,web_development_and_sites,1.0
3232,literature,1.0
3233,the_environment,1.0
3230,web_development_and_sites,1.0
3231,conferences_and_other_events,1.0
1968,citizen_journalism,1.0
1969,autos_and_vehicles,1.0
1618,art,1.0
1619,health,1.0
1616,default_category,1.0
1617,web_development_and_sites,1.0
1614,food_and_drink,1.0
1615,health,1.0
1960,conferences_and_other_events,1.0
1961,conferences_and_other_events,1.0
1610,health,1.0
1611,comedy,1.0
