cluster,category,precision
619,citizen_journalism,1.0
593,travel,1.0
507,documentary,0.4
344,citizen_journalism,1.0
0,citizen_journalism,0.4986301369863014
346,citizen_journalism,1.0
347,conferences_and_other_events,1.0
340,citizen_journalism,1.0
341,travel,1.0
342,citizen_journalism,1.0
343,citizen_journalism,0.5
810,conferences_and_other_events,0.5
811,citizen_journalism,0.25
812,health,1.0
504,autos_and_vehicles,1.0
348,food_and_drink,1.0
349,autos_and_vehicles,0.3333333333333333
816,comedy,1.0
817,videoblogging,1.0
595,travel,1.0
739,conferences_and_other_events,1.0
719,personal_or_auto-biographical,1.0
718,gaming,1.0
717,conferences_and_other_events,0.16666666666666666
716,travel,1.0
715,gaming,1.0
714,autos_and_vehicles,1.0
713,default_category,0.2222222222222222
712,travel,1.0
711,citizen_journalism,1.0
710,travel,1.0
915,food_and_drink,1.0
914,videoblogging,1.0
606,travel,1.0
505,travel,1.0
917,citizen_journalism,1.0
1069,citizen_journalism,1.0
1068,personal_or_auto-biographical,1.0
916,travel,1.0
1061,citizen_journalism,1.0
1060,citizen_journalism,0.5
1063,gaming,1.0
1062,default_category,1.0
1065,travel,1.0
1064,politics,1.0
1067,school_and_education,1.0
1066,music_and_entertainment,1.0
913,food_and_drink,1.0
298,citizen_journalism,0.5
299,citizen_journalism,1.0
296,gaming,1.0
297,art,0.5
294,conferences_and_other_events,1.0
295,movies_and_television,1.0
292,default_category,1.0
293,conferences_and_other_events,1.0
290,religion,1.0
291,default_category,0.5
1087,travel,0.4
1086,art,0.3333333333333333
1085,web_development_and_sites,1.0
1084,conferences_and_other_events,1.0
199,school_and_education,1.0
198,technology,1.0
1081,travel,1.0
1080,travel,1.0
195,videoblogging,1.0
194,conferences_and_other_events,1.0
197,educational,1.0
196,videoblogging,1.0
191,conferences_and_other_events,1.0
190,travel,1.0
1089,comedy,1.0
1088,food_and_drink,1.0
270,travel,1.0
271,art,1.0
272,travel,1.0
273,citizen_journalism,1.0
274,travel,1.0
275,default_category,1.0
276,autos_and_vehicles,1.0
277,religion,1.0
278,food_and_drink,1.0
279,school_and_education,1.0
738,web_development_and_sites,1.0
910,travel,1.0
524,food_and_drink,1.0
525,default_category,1.0
526,documentary,0.3333333333333333
527,art,1.0
1018,food_and_drink,1.0
1019,citizen_journalism,1.0
522,religion,0.5
523,videoblogging,1.0
1014,travel,1.0
1015,citizen_journalism,1.0
1016,food_and_drink,1.0
1017,gaming,1.0
1010,politics,1.0
1011,politics,1.0
1012,travel,1.0
1013,travel,1.0
449,politics,1.0
448,health,0.5
443,food_and_drink,1.0
442,conferences_and_other_events,1.0
441,travel,1.0
440,travel,1.0
447,default_category,1.0
446,videoblogging,0.5
445,videoblogging,1.0
444,default_category,1.0
108,educational,0.25
109,health,1.0
102,default_category,0.3076923076923077
103,health,0.3333333333333333
100,art,0.25
101,food_and_drink,1.0
106,health,0.6666666666666666
107,conferences_and_other_events,0.6666666666666666
104,religion,0.5
105,comedy,0.3333333333333333
902,citizen_journalism,1.0
903,food_and_drink,1.0
39,comedy,0.3333333333333333
38,health,1.0
906,travel,1.0
907,travel,1.0
904,technology,1.0
905,politics,1.0
33,travel,0.3333333333333333
32,the_mainstream_media,0.18181818181818182
31,conferences_and_other_events,0.5833333333333334
30,business,0.125
37,citizen_journalism,0.42857142857142855
36,travel,0.21428571428571427
35,citizen_journalism,0.25
34,citizen_journalism,0.2727272727272727
641,default_category,1.0
640,autos_and_vehicles,0.25
643,the_mainstream_media,1.0
642,videoblogging,1.0
645,food_and_drink,1.0
644,web_development_and_sites,1.0
438,conferences_and_other_events,0.5
439,travel,1.0
436,citizen_journalism,1.0
437,videoblogging,1.0
434,conferences_and_other_events,0.3076923076923077
435,religion,1.0
432,travel,1.0
433,technology,1.0
430,technology,1.0
431,conferences_and_other_events,1.0
339,food_and_drink,1.0
338,autos_and_vehicles,0.3333333333333333
335,travel,1.0
334,autos_and_vehicles,1.0
337,default_category,0.5
336,travel,1.0
331,school_and_education,1.0
330,health,1.0
333,conferences_and_other_events,0.25
332,citizen_journalism,1.0
89,citizen_journalism,0.6666666666666666
744,health,1.0
752,technology,1.0
745,travel,1.0
854,conferences_and_other_events,1.0
818,citizen_journalism,1.0
856,travel,1.0
857,default_category,1.0
850,technology,1.0
851,web_development_and_sites,1.0
852,web_development_and_sites,1.0
345,citizen_journalism,1.0
858,web_development_and_sites,1.0
859,health,1.0
748,default_category,0.5
6,citizen_journalism,0.6984126984126984
900,conferences_and_other_events,1.0
848,conferences_and_other_events,0.5
99,health,0.75
98,business,0.3333333333333333
844,conferences_and_other_events,0.5
8,gaming,0.20930232558139536
91,citizen_journalism,0.3333333333333333
90,travel,0.3333333333333333
93,food_and_drink,1.0
92,food_and_drink,0.42857142857142855
95,travel,0.4
94,art,0.25
97,religion,0.3333333333333333
96,religion,0.375
813,conferences_and_other_events,1.0
814,comedy,1.0
815,travel,0.5
740,gaming,1.0
741,health,1.0
742,sports,1.0
743,conferences_and_other_events,1.0
559,comedy,1.0
558,art,0.25
746,art,1.0
747,food_and_drink,0.3333333333333333
555,conferences_and_other_events,1.0
554,default_category,0.3
557,videoblogging,1.0
556,business,0.3333333333333333
551,default_category,1.0
550,default_category,1.0
553,conferences_and_other_events,1.0
552,travel,1.0
238,autos_and_vehicles,1.0
239,videoblogging,1.0
234,travel,1.0
235,autos_and_vehicles,0.25
236,travel,1.0
237,videoblogging,1.0
230,educational,1.0
231,conferences_and_other_events,1.0
232,videoblogging,1.0
233,business,0.5
1050,videoblogging,1.0
1051,autos_and_vehicles,0.5
1052,politics,1.0
1053,gaming,1.0
1054,school_and_education,1.0
1055,food_and_drink,1.0
1056,autos_and_vehicles,0.2857142857142857
1057,videoblogging,1.0
1058,web_development_and_sites,1.0
1059,food_and_drink,1.0
992,food_and_drink,1.0
1,food_and_drink,0.20802005012531327
614,art,1.0
146,health,0.4
147,music_and_entertainment,0.6666666666666666
144,school_and_education,0.3333333333333333
145,food_and_drink,0.5
142,default_category,0.6666666666666666
143,comedy,0.25
140,conferences_and_other_events,0.3333333333333333
141,comedy,0.5
612,travel,1.0
613,sports,1.0
610,travel,1.0
611,travel,1.0
616,default_category,1.0
617,conferences_and_other_events,1.0
148,autos_and_vehicles,0.5
149,school_and_education,0.5
511,conferences_and_other_events,0.5
912,comedy,1.0
510,school_and_education,1.0
951,food_and_drink,1.0
513,travel,1.0
512,autos_and_vehicles,0.125
948,the_mainstream_media,1.0
594,comedy,1.0
946,travel,1.0
515,autos_and_vehicles,0.6666666666666666
944,web_development_and_sites,1.0
945,sports,1.0
942,videoblogging,1.0
943,travel,0.5
940,travel,1.0
514,conferences_and_other_events,1.0
768,movies_and_television,1.0
689,educational,0.5
517,travel,1.0
685,travel,1.0
684,conferences_and_other_events,1.0
687,comedy,1.0
516,health,0.3333333333333333
681,travel,1.0
680,videoblogging,1.0
683,autos_and_vehicles,0.3333333333333333
682,citizen_journalism,1.0
623,videoblogging,1.0
819,music_and_entertainment,1.0
622,food_and_drink,1.0
133,travel,0.5
132,citizen_journalism,0.5
131,citizen_journalism,0.6666666666666666
130,default_category,0.5
137,gaming,0.5
136,videoblogging,0.5
135,conferences_and_other_events,0.5
134,citizen_journalism,0.5
494,conferences_and_other_events,1.0
495,conferences_and_other_events,1.0
139,conferences_and_other_events,0.5
138,school_and_education,0.5
490,the_mainstream_media,1.0
491,videoblogging,1.0
492,travel,1.0
493,politics,1.0
24,travel,0.14285714285714285
25,autos_and_vehicles,0.30434782608695654
26,conferences_and_other_events,0.3076923076923077
27,comedy,0.2
20,school_and_education,0.5
21,citizen_journalism,0.4
22,citizen_journalism,0.7368421052631579
23,travel,0.20689655172413793
624,autos_and_vehicles,1.0
28,conferences_and_other_events,0.2222222222222222
29,citizen_journalism,0.4444444444444444
407,food_and_drink,0.5
406,videoblogging,0.4
405,autos_and_vehicles,0.5
404,personal_or_auto-biographical,1.0
403,travel,0.2222222222222222
402,comedy,0.25
401,conferences_and_other_events,0.4
400,movies_and_television,1.0
933,food_and_drink,1.0
932,autos_and_vehicles,1.0
931,travel,1.0
930,videoblogging,1.0
937,food_and_drink,1.0
629,default_category,1.0
409,music_and_entertainment,1.0
408,comedy,0.25
628,web_development_and_sites,1.0
758,travel,1.0
379,videoblogging,1.0
378,default_category,1.0
829,citizen_journalism,1.0
828,travel,1.0
371,documentary,1.0
370,health,1.0
373,comedy,1.0
372,religion,1.0
375,literature,1.0
374,movies_and_television,1.0
377,religion,1.0
376,religion,0.6666666666666666
911,conferences_and_other_events,1.0
708,travel,1.0
709,travel,1.0
704,conferences_and_other_events,1.0
705,travel,1.0
706,citizen_journalism,1.0
707,conferences_and_other_events,0.5
700,health,1.0
618,travel,1.0
702,movies_and_television,1.0
703,art,1.0
393,travel,1.0
392,religion,1.0
391,citizen_journalism,1.0
390,web_development_and_sites,1.0
397,business,0.5
396,art,1.0
395,citizen_journalism,1.0
176,comedy,0.5
82,gaming,0.75
83,citizen_journalism,0.75
399,travel,0.5
398,educational,0.25
86,comedy,0.6666666666666666
87,educational,1.0
84,autos_and_vehicles,0.25
85,default_category,0.2222222222222222
797,food_and_drink,1.0
796,videoblogging,1.0
795,comedy,1.0
794,travel,1.0
793,default_category,1.0
792,the_mainstream_media,0.4
791,default_category,1.0
790,conferences_and_other_events,0.2222222222222222
799,food_and_drink,0.3333333333333333
798,travel,0.23076923076923078
7,autos_and_vehicles,0.45901639344262296
601,personal_or_auto-biographical,1.0
170,travel,0.5
607,default_category,1.0
586,health,1.0
587,sports,1.0
584,comedy,1.0
585,web_development_and_sites,1.0
582,travel,1.0
583,art,1.0
580,conferences_and_other_events,1.0
581,school_and_education,1.0
588,school_and_education,1.0
589,comedy,1.0
245,travel,1.0
244,videoblogging,1.0
247,web_development_and_sites,1.0
246,the_mainstream_media,1.0
241,conferences_and_other_events,1.0
240,technology,1.0
243,food_and_drink,1.0
242,sports,1.0
615,default_category,1.0
249,food_and_drink,1.0
248,travel,1.0
972,educational,1.0
924,citizen_journalism,1.0
970,the_mainstream_media,1.0
925,food_and_drink,1.0
519,travel,1.0
518,health,0.5
926,food_and_drink,1.0
1009,videoblogging,1.0
1008,travel,1.0
1007,travel,1.0
1006,videoblogging,1.0
1005,videoblogging,1.0
1004,web_development_and_sites,1.0
1003,travel,1.0
1002,videoblogging,1.0
1001,travel,1.0
1000,art,1.0
458,food_and_drink,0.3333333333333333
459,autos_and_vehicles,0.5
621,sports,1.0
620,travel,1.0
627,conferences_and_other_events,1.0
626,citizen_journalism,1.0
625,the_mainstream_media,1.0
590,citizen_journalism,1.0
450,food_and_drink,1.0
451,health,0.3333333333333333
452,videoblogging,1.0
453,conferences_and_other_events,1.0
454,autos_and_vehicles,0.5
455,citizen_journalism,0.5714285714285714
456,travel,1.0
457,gaming,1.0
592,default_category,1.0
179,conferences_and_other_events,0.5
178,art,0.5
177,food_and_drink,1.0
1083,music_and_entertainment,0.5
175,health,0.5
174,travel,0.5
173,autos_and_vehicles,0.5
172,travel,1.0
171,educational,0.5
1082,videoblogging,1.0
977,travel,1.0
656,religion,1.0
975,food_and_drink,1.0
974,politics,1.0
973,default_category,1.0
597,food_and_drink,1.0
971,conferences_and_other_events,1.0
657,autos_and_vehicles,1.0
596,videoblogging,1.0
654,travel,1.0
979,gaming,1.0
978,religion,1.0
182,autos_and_vehicles,0.25
183,food_and_drink,0.36363636363636365
180,food_and_drink,0.5
181,school_and_education,1.0
186,travel,1.0
187,travel,1.0
184,travel,0.3333333333333333
185,travel,1.0
886,sports,1.0
652,travel,1.0
188,videoblogging,1.0
189,food_and_drink,1.0
658,web_development_and_sites,1.0
653,school_and_education,1.0
650,travel,1.0
651,travel,1.0
193,travel,1.0
764,literature,1.0
192,travel,1.0
11,citizen_journalism,0.40540540540540543
10,citizen_journalism,0.5161290322580645
13,conferences_and_other_events,0.2
12,citizen_journalism,0.16666666666666666
15,food_and_drink,0.4838709677419355
14,citizen_journalism,0.25
17,school_and_education,0.8333333333333334
16,conferences_and_other_events,0.21052631578947367
19,autos_and_vehicles,0.25
18,travel,0.3333333333333333
863,the_mainstream_media,1.0
862,conferences_and_other_events,0.75
865,conferences_and_other_events,0.2
864,travel,1.0
867,health,1.0
866,travel,1.0
884,travel,1.0
947,food_and_drink,1.0
938,default_category,0.3333333333333333
659,travel,1.0
949,comedy,0.2
883,conferences_and_other_events,0.5
753,food_and_drink,1.0
881,conferences_and_other_events,1.0
880,conferences_and_other_events,0.8
887,music_and_entertainment,1.0
831,movies_and_television,1.0
885,default_category,1.0
569,default_category,1.0
928,travel,1.0
62,default_category,0.3333333333333333
888,default_category,1.0
941,travel,1.0
756,school_and_education,1.0
929,gaming,1.0
63,citizen_journalism,0.16666666666666666
599,travel,1.0
809,default_category,0.75
322,travel,1.0
323,citizen_journalism,1.0
320,music_and_entertainment,1.0
321,food_and_drink,1.0
326,conferences_and_other_events,0.5
327,travel,1.0
324,autos_and_vehicles,0.4
325,travel,1.0
328,religion,1.0
329,travel,1.0
759,web_development_and_sites,1.0
688,autos_and_vehicles,1.0
201,web_development_and_sites,1.0
200,travel,1.0
203,sports,1.0
202,food_and_drink,1.0
205,default_category,1.0
204,citizen_journalism,1.0
207,citizen_journalism,1.0
206,travel,1.0
209,videoblogging,1.0
208,sports,1.0
779,travel,1.0
778,personal_or_auto-biographical,1.0
889,conferences_and_other_events,0.6666666666666666
77,citizen_journalism,0.7142857142857143
76,default_category,0.3333333333333333
75,travel,0.5
74,web_development_and_sites,0.4
73,default_category,0.7142857142857143
72,travel,0.3333333333333333
71,technology,0.4
70,school_and_education,0.75
655,citizen_journalism,1.0
79,food_and_drink,0.46153846153846156
78,business,0.25
2,conferences_and_other_events,0.21428571428571427
1042,videoblogging,1.0
1041,school_and_education,1.0
1040,business,1.0
1047,art,1.0
1046,educational,0.3333333333333333
1045,citizen_journalism,1.0
1044,travel,1.0
1049,gaming,1.0
1048,food_and_drink,1.0
805,default_category,0.5
804,conferences_and_other_events,1.0
669,food_and_drink,0.5
668,food_and_drink,1.0
667,conferences_and_other_events,1.0
666,food_and_drink,1.0
665,conferences_and_other_events,1.0
664,videoblogging,1.0
663,travel,1.0
662,religion,1.0
661,sports,1.0
660,autos_and_vehicles,1.0
769,citizen_journalism,1.0
692,travel,1.0
693,citizen_journalism,0.25
690,art,0.3333333333333333
691,conferences_and_other_events,1.0
696,school_and_education,1.0
697,movies_and_television,1.0
694,autos_and_vehicles,0.2
695,the_mainstream_media,1.0
698,food_and_drink,1.0
699,movies_and_television,1.0
542,default_category,1.0
543,personal_or_auto-biographical,0.2222222222222222
540,default_category,1.0
