cluster,category,precision
0,citizen_journalism,0.5514018691588785
1,food_and_drink,0.2
10,gaming,0.21052631578947367
100,business,0.3333333333333333
1000,autos_and_vehicles,0.5
1001,travel,1.0
1002,citizen_journalism,1.0
1003,health,1.0
1004,default_category,0.3333333333333333
1005,videoblogging,1.0
1006,travel,1.0
1007,travel,1.0
1008,food_and_drink,0.5
1009,travel,1.0
101,citizen_journalism,0.3333333333333333
1010,citizen_journalism,1.0
1011,conferences_and_other_events,0.5
1012,conferences_and_other_events,0.5
1013,citizen_journalism,0.3333333333333333
1014,travel,1.0
1015,videoblogging,1.0
1016,autos_and_vehicles,1.0
1017,gaming,1.0
1018,autos_and_vehicles,0.25
1019,travel,1.0
102,food_and_drink,1.0
1020,travel,1.0
1021,autos_and_vehicles,0.5
1022,gaming,1.0
1023,personal_or_auto-biographical,1.0
1024,conferences_and_other_events,0.5
1025,conferences_and_other_events,1.0
1026,default_category,1.0
1027,comedy,1.0
1028,music_and_entertainment,1.0
1029,default_category,1.0
103,movies_and_television,0.75
1030,travel,1.0
1031,conferences_and_other_events,1.0
1032,food_and_drink,1.0
1033,travel,1.0
1034,conferences_and_other_events,1.0
1035,comedy,1.0
1036,music_and_entertainment,1.0
1037,conferences_and_other_events,0.3333333333333333
1038,art,1.0
1039,autos_and_vehicles,1.0
104,business,0.3333333333333333
1040,default_category,0.5
1041,technology,0.6666666666666666
1042,default_category,1.0
1043,default_category,1.0
1044,default_category,1.0
1045,travel,1.0
1046,travel,1.0
1047,travel,1.0
1048,web_development_and_sites,1.0
1049,conferences_and_other_events,1.0
105,travel,0.3333333333333333
1050,gaming,1.0
1051,health,1.0
1052,conferences_and_other_events,0.5
1053,sports,1.0
1054,conferences_and_other_events,1.0
1055,health,1.0
1056,travel,1.0
1057,autos_and_vehicles,0.5
1058,art,1.0
1059,comedy,0.3333333333333333
106,movies_and_television,0.42857142857142855
1060,default_category,1.0
1061,travel,1.0
1062,movies_and_television,1.0
1063,travel,1.0
1064,conferences_and_other_events,1.0
1065,conferences_and_other_events,1.0
1066,movies_and_television,1.0
