file_name,map
26,0.34573146074249556
30,0.3406833516720666
35,0.33260017388269925
40,0.3280037515284925
45,0.3307674529931332
50,0.3220372196644884
55,0.3262170148952504
60,0.32082414782740126
65,0.3258033270162532
70,0.308182100972602
