file_name,map
25,0.9228936555803054
30,0.8356508223998124
35,0.7355983836635157
40,0.6510628778291743
45,0.5741485959341605
50,0.5281893277494726
55,0.5459042567723295
60,0.6195663425782343
65,0.6996828191775369
70,0.820245632442503
