file_name,map
40_db_scan,0.5066284568511188
30_db_scan,0.5522460946982624
35_db_scan,0.5096244884870319
55_db_scan,0.40808208463584217
50_db_scan,0.41639672590788934
70_db_scan,0.3389660135560173
25_db_scan,0.6010853546290168
60_db_scan,0.3928974089185635
45_db_scan,0.4621003303376094
65_db_scan,0.34720595129669174
