file_name,accuracy
30_k_means,0.22789485118401043
35_k_means,0.23788833369541604
55_k_means,0.2567890506191614
50_k_means,0.25157505974364547
26_k_means,0.21507712361503367
60_k_means,0.26547903541168805
40_k_means,0.24006082989354768
65_k_means,0.26656528351075387
45_k_means,0.24983706278514012
70_k_means,0.2700412774277645
