file_name,map
26,0.2295670093971182
30,0.22052494471290335
35,0.19258849162658784
40,0.19360484852894475
45,0.18449208194259736
50,0.1800589469211638
55,0.16724568556707536
60,0.1652779136042205
65,0.1580533043005585
70,0.15045489974415185
